[2024-05-04 16:03:59.463] [error] NOTE: Picked up JDK_JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-05-04 16:03:59.469] [error] Picked up JAVA_TOOL_OPTIONS: -XX:+DisableAttachMechanism
[2024-05-04 16:03:59.469] [error] Picked up _JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-05-04 16:03:59.740] [info]  [16:03:59] [Genesis/main
[2024-05-04 16:05:20.334] [info]  [16:05:20] [Render thread/INFO]: Reloading ResourceManager: lunar, vanilla, fabric (fabric-renderer-api-v1, fabric-keybindings-v0, fabric-transfer-api-v1, fabric-mining-level-api-v1, fabric-containers-v0, lithium, fabric-dimensions-v1, fabric-object-builder-api-v1, fabric-game-rule-api-v1, fabric-api-base, fabric-resource-conditions-api-v1, fabric-sound-api-v1, fabric-model-loading-api-v1, fabric-rendering-data-attachment-v1, iris, fabric-rendering-fluids-v1, fabric-blockrenderlayer-v1, fabric-lifecycle-events-v1, sodium, fabric-renderer-registries-v1, fabric-loot-tables-v1, fabric-particles-v1, fabric-data-generation-api-v1, fabric-networking-v0, fabric-api-lookup-api-v1, fabric-screen-handler-api-v1, noxesium, fabric-command-api-v2, fabric-block-api-v1, fabric-command-api-v1, fabric-screen-api-v1, fabric-renderer-indigo, fabric-api, fabric-crash-report-info-v1, fabric-events-interaction-v0, fabric-item-api-v1, fabric-convention-tags-v1, fabric-item-group-api-v1, fabric-recipe-api-v1, fabric-entity-events-v1, fabric-rendering-v0, fabric-key-binding-api-v1, fabric-rendering-v1, replaymod, fabric-resource-loader-v0, fabric-content-registries-v0, fabric-block-view-api-v2, indium, fabric-biome-api-v1, fabric-client-tags-api-v1, fabric-loot-api-v2, fabric-commands-v0, fabric-message-api-v1, fabric-registry-sync-v0, fabric-transitive-access-wideners-v1, fabric-networking-api-v1, fabric-events-lifecycle-v0, fabric-models-v0), file/Fullbright-UB-1.20.zip, file/New Folde r (2).zip, replaymod_lang
[2024-05-04 16:05:20.476] [info]  [16:05:20] [Render thread/ERROR]: The following compatibility issues were found with installed resource packs:
[2024-05-04 16:05:20.476] [info]  - Resource pack: Fullbright-UB-1.20.zip
[2024-05-04 16:05:20.477] [info]  	- Problem found: 
[2024-05-04 16:05:20.477] [info]  		- Description:
[2024-05-04 16:05:20.478] [info]  			The resource pack modifies shader include files, which are not fully supported
[2024-05-04 16:05:20.478] [info]  		- More information: https://github.com/CaffeineMC/sodium-fabric/wiki/Resource-Packs
[2024-05-04 16:05:20.478] [info]  		- Files: 
[2024-05-04 16:05:20.479] [info]  			- shaders/include/light.glsl
[2024-05-04 16:05:20.479] [info]  
[2024-05-04 16:05:20.480] [info]  [16:05:20] [Render thread/INFO]: [STDOUT]: [Bridge] Setting Minecraft Client instance to net.minecraft.client.Minecraft
[2024-05-04 16:05:20.512] [info]  [16:05:20] [Worker-Main-9/INFO]: Found unifont_all_no_pua-15.0.06.hex, loading
[2024-05-04 16:05:20.664] [info]  [16:05:20] [Worker-Main-13/WARN]: Unused frames in sprite minecraft:item/egg: [7]
[2024-05-04 16:05:21.589] [info]  [16:05:21] [Ichor/Render thread/INFO] Creating MultiBridgeModern instance: HICIIRCHCCHRCOICOCOICOCIC
[2024-05-04 16:05:21.635] [info]  [16:05:21] [Render thread/INFO]: [LC] Starting Lunar client...
[2024-05-04 16:05:22.272] [info]  [16:05:22] [Render thread/INFO]: [LC] Loading RCIHOHOHICRHIORRIROCCOCCC...
[2024-05-04 16:05:22.283] [info]  [16:05:22] [Render thread/INFO]: [LC] Loading IRHOIHOCOHIRHCROOOOROOHCO...
[2024-05-04 16:05:22.737] [info]  [16:05:22] [Render thread/INFO]: [LC] Loading OCRHIIHRIOIIHHRCOOIHHOCCH...
[2024-05-04 16:05:22.738] [info]  [16:05:22] [Render thread/INFO]: [LC] Loading OORIOHRICOHRROCIIRHHHORCI...
[2024-05-04 16:05:22.740] [info]  [16:05:22] [Render thread/INFO]: [LC Lang] Couldn't get a valid language so we're setting it to ENGLISH.
[2024-05-04 16:05:22.741] [info]  [16:05:22] [Render thread/INFO]: [LC Lang] Language set as ENGLISH (en_US).
[2024-05-04 16:05:22.742] [info]  [16:05:22] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-05-04 16:05:22.748] [info]  [16:05:22] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-05-04 16:05:22.818] [info]  [16:05:22] [Render thread/INFO]: [LC] Loading RRICHHOCRROCRHHOICRORICOO...
[2024-05-04 16:05:23.021] [info]  [16:05:23] [Render thread/INFO]: [LC] Loading HOCRRCIHIRIHOHHCORRHOIHOI...
[2024-05-04 16:05:23.663] [info]  [16:05:23] [Render thread/INFO]: [LC] Loading IIHOIHHHIHOHIHOOOCHCRIOHH...
[2024-05-04 16:05:23.666] [info]  [16:05:23] [Render thread/INFO]: [LC] Loading RICRCOCRHCOOICHOICCHRHCHR...
[2024-05-04 16:05:23.667] [info]  [16:05:23] [Render thread/INFO]: [LC] Loading HICIIRCHCCHRCOICOCOICOCIC...
[2024-05-04 16:05:23.676] [info]  [16:05:23] [Render thread/INFO]: [LC] Loading IHRIIOCRHROHRHOIRRRROHIII...
[2024-05-04 16:05:23.683] [info]  [16:05:23] [Render thread/INFO]: [LC] Loading ORHCCRICHHRCHCHIRCIIICCRR...
[2024-05-04 16:05:23.685] [info]  [16:05:23] [Render thread/INFO]: [LC] Loading OCRHIIHRIOIIHHRCOOIHHOCCH...
[2024-05-04 16:05:23.688] [info]  [16:05:23] [Render thread/INFO]: [LC] Loading RCOORHORICHCICRHRRIHOOCHR...
[2024-05-04 16:05:23.688] [info]  [16:05:23] [Render thread/INFO]: [LC] Loading CCCHRCRHICIICRICOHRRHHHCR...
[2024-05-04 16:05:23.689] [info]  [16:05:23] [Render thread/INFO]: [LC] Loading OOCIIHCHRCHRROHIHIOICRHCR...
[2024-05-04 16:05:23.689] [info]  [16:05:23] [Render thread/INFO]: [LC] Loading COORCCHOHHCCCIRCOHCIIRIHR...
[2024-05-04 16:05:23.690] [info]  [16:05:23] [Render thread/INFO]: [LC] Loading OIRHOIHIIICHRIICOCOOIHHIH...
[2024-05-04 16:05:23.706] [info]  [16:05:23] [Render thread/INFO]: [LC] Loading CROIRRHHICRCCCOORCRCHHHRH...
[2024-05-04 16:05:23.748] [info]  [16:05:23] [Render thread/WARN]: [LC] Couldn't find dev cosmetics file: cosmetics/dev_cosmetics.json
[2024-05-04 16:05:23.882] [info]  [16:05:23] [Render thread/INFO]: [LC] Loading OICCCHROIOHHIOHRIHIRRRIOR...
[2024-05-04 16:05:23.883] [info]  [16:05:23] [Render thread/INFO]: [LC] Loading CHHCHIHHIROIRIIOOOHOOOROC...
[2024-05-04 16:05:23.887] [info]  [16:05:23] [Render thread/INFO]: [LC] Loading HRRRRCRIRRICROCHHHCIHRCRI...
[2024-05-04 16:05:23.888] [info]  [16:05:23] [Render thread/INFO]: [LC] Loading HICIIRCHCCHRCOICOCOICOCIC...
[2024-05-04 16:05:23.889] [info]  [16:05:23] [Render thread/INFO]: [LC] Loading OCRHIIHRIOIIHHRCOOIHHOCCH...
[2024-05-04 16:05:23.890] [info]  [16:05:23] [Render thread/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[2024-05-04 16:05:24.037] [info]  [16:05:24] [Render thread/INFO]: [LC] Finished making managers.
[2024-05-04 16:05:24.037] [info]  [16:05:24] [Render thread/INFO]: [LC] Setting up listeners...
[2024-05-04 16:05:24.082] [info]  [16:05:24] [Render thread/INFO]: [LC] Setting up fixes...
[2024-05-04 16:05:24.117] [info]  [16:05:24] [WebSocketConnectReadThread-470/INFO]: [LC IPC] Connection established
[2024-05-04 16:05:25.227] [info]  [16:05:25] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Blog Posts] Removed cached blog post image: 699659de567e53477da24469c0e2dc11
[2024-05-04 16:05:25.228] [info]  [16:05:25] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Blog Posts] Removed cached blog post image: a559d5aad82efd8e60a2bdf944a850e9
[2024-05-04 16:05:25.229] [info]  [16:05:25] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Blog Posts] Removed cached blog post image: fb1ac9ed4fabb3f64ffe04ec85af862b
[2024-05-04 16:05:25.297] [info]  [16:05:25] [Render thread/ERROR]: [LC ThirdParty] Couldn't load third party mods
[2024-05-04 16:05:25.298] [info]  [16:05:25] [Render thread/INFO]: [LC Lang] Language set as ENGLISH (en_US).
[2024-05-04 16:05:25.298] [info]  [16:05:25] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-05-04 16:05:25.300] [info]  [16:05:25] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-05-04 16:05:25.315] [info]  [16:05:25] [Render thread/INFO]: [LC Ichor] Disabling NEU because there is no valid link.
[2024-05-04 16:05:25.315] [info]  [16:05:25] [Render thread/INFO]: [LC Ichor] Disabling SBA because there is no valid link.
[2024-05-04 16:05:25.316] [info]  [16:05:25] [Render thread/INFO]: [LC] Lunar.start
[2024-05-04 16:05:25.316] [info]  [16:05:25] [Render thread/INFO]: [LC Accounts] Attempting to load account [5e3309e68eae49979705be29074f41fe]
[2024-05-04 16:05:25.319] [info]  [16:05:25] [Render thread/INFO]: [LC Accounts] Loaded content for [Tomm123PL] Token IAT
[2024-05-04 16:05:25.320] [info]  [16:05:25] [Render thread/INFO]: [LC Accounts] Setting currentAccount to what was on disk: Tomm123PL
[2024-05-04 16:05:25.320] [info]  [16:05:25] [Render thread/INFO]: [LC Accounts] Setting account 'Tomm123PL' as the current session.
[2024-05-04 16:05:25.320] [info]  [16:05:25] [Render thread/INFO]: [LC] Setting user: Tomm123PL
[2024-05-04 16:05:25.322] [info]  [16:05:25] [Thread-10/INFO]: [LC Assets] Establishing connection
[2024-05-04 16:05:25.322] [info]  [16:05:25] [Thread-10/INFO]: [LC Assets] Connecting to Authenticator to obtain JWT, no previous connection.
[2024-05-04 16:05:25.347] [info]  [16:05:25] [Thread-10/INFO]: [LC Authentication] Instantiate
[2024-05-04 16:05:25.583] [info]  [16:05:25] [WebSocketConnectReadThread-475/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[2024-05-04 16:05:26.036] [info]  [16:05:26] [WebSocketConnectReadThread-475/INFO]: [STDERR]: java.lang.reflect.InvocationTargetException
[2024-05-04 16:05:26.037] [info]  [16:05:26] [WebSocketConnectReadThread-475/INFO]: [STDERR]: 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
[2024-05-04 16:05:26.037] [info]  [16:05:26] [WebSocketConnectReadThread-475/INFO]: [STDERR]: 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
[2024-05-04 16:05:26.037] [info]  [16:05:26] [WebSocketConnectReadThread-475/INFO]: [STDERR]: 	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
[2024-05-04 16:05:26.038] [info]  [16:05:26] [WebSocketConnectReadThread-475/INFO]: [STDERR]: 	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
[2024-05-04 16:05:26.038] [info]  [16:05:26] [WebSocketConnectReadThread-475/INFO]: [STDERR]: 	at Genesis//com.moonsworth.lunar.client.OCRHIIHRIOIIHHRCOOIHHOCCH.OCRHIIHRIOIIHHRCOOIHHOCCH.OOICCOCOCRHCOCIORIHHIHHHH(Unknown Source)
[2024-05-04 16:05:26.038] [info]  [16:05:26] [WebSocketConnectReadThread-475/INFO]: [STDERR]: 	at Genesis//com.moonsworth.lunar.client.OCRHIIHRIOIIHHRCOOIHHOCCH.OCRHIIHRIOIIHHRCOOIHHOCCH.onMessage(Unknown Source)
[2024-05-04 16:05:26.038] [info]  [16:05:26] [WebSocketConnectReadThread-475/INFO]: [STDERR]: 	at Genesis//org.java_websocket.client.WebSocketClient.onWebsocketMessage(Unknown Source)
[2024-05-04 16:05:26.038] [info]  [16:05:26] [WebSocketConnectReadThread-475/INFO]: [STDERR]: 	at Genesis//org.java_websocket.drafts.Draft_6455.processFrameBinary(Unknown Source)
[2024-05-04 16:05:26.039] [info]  [16:05:26] [WebSocketConnectReadThread-475/INFO]: [STDERR]: 	at Genesis//org.java_websocket.drafts.Draft_6455.processFrame(Unknown Source)
[2024-05-04 16:05:26.039] [info]  [16:05:26] [WebSocketConnectReadThread-475/INFO]: [STDERR]: 	at Genesis//org.java_websocket.WebSocketImpl.decodeFrames(Unknown Source)
[2024-05-04 16:05:26.039] [info]  [16:05:26] [WebSocketConnectReadThread-475/INFO]: [STDERR]: 	at Genesis//org.java_websocket.WebSocketImpl.decode(Unknown Source)
[2024-05-04 16:05:26.039] [info]  [16:05:26] [WebSocketConnectReadThread-475/INFO]: [STDERR]: 	at Genesis//org.java_websocket.client.WebSocketClient.run(Unknown Source)
[2024-05-04 16:05:26.040] [info]  [16:05:26] [WebSocketConnectReadThread-475/INFO]: [STDERR]: 	at java.base/java.lang.Thread.run(Unknown Source)
[2024-05-04 16:05:26.040] [info]  [16:05:26] [WebSocketConnectReadThread-475/INFO]: [STDERR]: Caused by: com.mojang.authlib.exceptions.InvalidCredentialsException: INVALID_SIGNATURE
[2024-05-04 16:05:26.040] [info]  [16:05:26] [WebSocketConnectReadThread-475/INFO]: [STDERR]: 	at Genesis//com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService.makeRequest(YggdrasilAuthenticationService.java:107)
[2024-05-04 16:05:26.040] [info]  [16:05:26] [WebSocketConnectReadThread-475/INFO]: [STDERR]: 	at Genesis//com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService.makeRequest(YggdrasilAuthenticationService.java:91)
[2024-05-04 16:05:26.041] [info]  [16:05:26] [WebSocketConnectReadThread-475/INFO]: [STDERR]: 	at Genesis//com.mojang.authlib.yggdrasil.YggdrasilMinecraftSessionService.joinServer(YggdrasilMinecraftSessionService.java:71)
[2024-05-04 16:05:26.041] [info]  [16:05:26] [WebSocketConnectReadThread-475/INFO]: [STDERR]: 	... 13 more
[2024-05-04 16:05:26.344] [info]  [16:05:26] [WebSocketConnectReadThread-475/INFO]: [LC Auth] Connection closed (1000, "Failed.")
[2024-05-04 16:05:26.562] [info]  [16:05:26] [Render thread/ERROR]: Failed to verify authentication
[2024-05-04 16:05:26.563] [info]  com.mojang.authlib.exceptions.InvalidCredentialsException: Status: 401
[2024-05-04 16:05:26.563] [info]  	at Genesis/com.mojang.authlib.exceptions.MinecraftClientHttpException.toAuthenticationException(MinecraftClientHttpException.java:56) ~[?:?]
[2024-05-04 16:05:26.563] [info]  	at Genesis/com.mojang.authlib.yggdrasil.YggdrasilUserApiService.fetchProperties(YggdrasilUserApiService.java:156) ~[?:?]
[2024-05-04 16:05:26.564] [info]  	at Genesis/com.mojang.authlib.yggdrasil.YggdrasilUserApiService.<init>(YggdrasilUserApiService.java:55) ~[?:?]
[2024-05-04 16:05:26.564] [info]  	at Genesis/com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService.createUserApiService(YggdrasilAuthenticationService.java:124) ~[?:?]
[2024-05-04 16:05:26.564] [info]  	at Genesis/net.minecraft.client.Minecraft.createUserApiService(SourceFile:733) [?:?]
[2024-05-04 16:05:26.564] [info]  	at Genesis/net.minecraft.client.Minecraft.bridge$setSession(SourceFile:3989) [?:?]
[2024-05-04 16:05:26.564] [info]  	at Genesis/com.moonsworth.lunar.client.IHRRIIHIRORHHIOROCCOCCRHI.OOICCOCOCRHCOCIORIHHIHHHH.OOICCOCOCRHCOCIORIHHIHHHH.IORHHCIRCOOOHRHOIOHIIOIHI(Unknown Source) [?:?]
[2024-05-04 16:05:26.565] [info]  	at Genesis/com.moonsworth.lunar.client.IHRRIIHIRORHHIOROCCOCCRHI.RIICOIHHHROOHCHHCHCIHCOHI.OOICCOCOCRHCOCIORIHHIHHHH.OOICCOCOCRHCOCIORIHHIHHHH(Unknown Source) [?:?]
[2024-05-04 16:05:26.565] [info]  	at Genesis/com.moonsworth.lunar.client.IHRRIIHIRORHHIOROCCOCCRHI.RIICOIHHHROOHCHHCHCIHCOHI.OOICCOCOCRHCOCIORIHHIHHHH.load(Unknown Source) [?:?]
[2024-05-04 16:05:26.565] [info]  	at Genesis/com.moonsworth.lunar.client.IHRRIIHIRORHHIOROCCOCCRHI.ORHCCRICHHRCHCHIRCIIICCRR.ROCHRIIOCHHRIHRCCOOORCIRO(Unknown Source) [?:?]
[2024-05-04 16:05:26.565] [info]  	at Genesis/com.moonsworth.lunar.client.IHRRIIHIRORHHIOROCCOCCRHI.RIICOIHHHROOHCHHCHCIHCOHI.OOICCOCOCRHCOCIORIHHIHHHH.init(Unknown Source) [?:?]
[2024-05-04 16:05:26.566] [info]  	at Genesis/com.moonsworth.lunar.client.OCRHIIHRIOIIHHRCOOIHHOCCH.start(Unknown Source) [?:?]
[2024-05-04 16:05:26.566] [info]  	at Genesis/com.moonsworth.lunar.client.OCRHIIHRIOIIHHRCOOIHHOCCH.<init>(Unknown Source) [?:?]
[2024-05-04 16:05:26.566] [info]  	at Genesis/net.minecraft.client.Minecraft.handler$zzg000$impl$run(SourceFile:3231) [?:?]
[2024-05-04 16:05:26.566] [info]  	at Genesis/net.minecraft.client.Minecraft.run(SourceFile) [?:?]
[2024-05-04 16:05:26.566] [info]  	at Genesis/net.minecraft.client.main.Main.main(SourceFile:250) [?:?]
[2024-05-04 16:05:26.567] [info]  	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
[2024-05-04 16:05:26.567] [info]  	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(Unknown Source) ~[?:?]
[2024-05-04 16:05:26.567] [info]  	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source) ~[?:?]
[2024-05-04 16:05:26.568] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-05-04 16:05:26.568] [info]  	at com.moonsworth.lunar.genesis.ClientGameBootstrap.apply(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-05-04 16:05:26.568] [info]  	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
[2024-05-04 16:05:26.568] [info]  	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(Unknown Source) ~[?:?]
[2024-05-04 16:05:26.568] [info]  	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source) ~[?:?]
[2024-05-04 16:05:26.569] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-05-04 16:05:26.569] [info]  	at com.moonsworth.lunar.genesis.OCRHIIHRIOIIHHRCOOIHHOCCH.OOICCOCOCRHCOCIORIHHIHHHH(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-05-04 16:05:26.569] [info]  	at com.moonsworth.lunar.genesis.Genesis.run(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-05-04 16:05:26.569] [info]  	at com.moonsworth.lunar.genesis.Genesis.main(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-05-04 16:05:26.570] [info]  Caused by: com.mojang.authlib.exceptions.MinecraftClientHttpException: Status: 401
[2024-05-04 16:05:26.570] [info]  	at Genesis/com.mojang.authlib.minecraft.client.MinecraftClient.readInputStream(MinecraftClient.java:85) ~[?:?]
[2024-05-04 16:05:26.570] [info]  	at Genesis/com.mojang.authlib.minecraft.client.MinecraftClient.get(MinecraftClient.java:48) ~[?:?]
[2024-05-04 16:05:26.570] [info]  	at Genesis/com.mojang.authlib.yggdrasil.YggdrasilUserApiService.fetchProperties(YggdrasilUserApiService.java:129) ~[?:?]
[2024-05-04 16:05:26.571] [info]  	... 26 more
[2024-05-04 16:05:26.571] [info]  [16:05:26] [Worker-Main-11/ERROR]: Failed to retrieve profile key pair
[2024-05-04 16:05:26.571] [info]  java.io.IOException: Could not retrieve profile key pair
[2024-05-04 16:05:26.572] [info]  	at Genesis/net.minecraft.client.multiplayer.AccountProfileKeyPairManager.fetchProfileKeyPair(SourceFile:139) ~[?:?]
[2024-05-04 16:05:26.572] [info]  	at Genesis/net.minecraft.client.multiplayer.AccountProfileKeyPairManager.lambda$readOrFetchProfileKeyPair$2(SourceFile:79) ~[?:?]
[2024-05-04 16:05:26.572] [info]  	at java.base/java.util.concurrent.CompletableFuture$AsyncSupply.run(Unknown Source) [?:?]
[2024-05-04 16:05:26.573] [info]  	at java.base/java.util.concurrent.CompletableFuture$AsyncSupply.exec(Unknown Source) [?:?]
[2024-05-04 16:05:26.573] [info]  	at java.base/java.util.concurrent.ForkJoinTask.doExec(Unknown Source) [?:?]
[2024-05-04 16:05:26.573] [info]  	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(Unknown Source) [?:?]
[2024-05-04 16:05:26.573] [info]  	at java.base/java.util.concurrent.ForkJoinPool.scan(Unknown Source) [?:?]
[2024-05-04 16:05:26.574] [info]  	at java.base/java.util.concurrent.ForkJoinPool.runWorker(Unknown Source) [?:?]
[2024-05-04 16:05:26.574] [info]  	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(Unknown Source) [?:?]
[2024-05-04 16:05:26.574] [info]  [16:05:26] [Render thread/INFO]: [LC Accounts] Removed all accounts [0 count]
[2024-05-04 16:05:26.574] [info]  [16:05:26] [Render thread/INFO]: [LC Accounts] Starting Refreshing Tomm123PL with -7142748566ms till expired (Valid: false).
[2024-05-04 16:05:26.575] [info]  [16:05:26] [Render thread/INFO]: [LC Accounts] Refreshing Tomm123PL (Valid: false).
[2024-05-04 16:05:27.048] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] There was an error with refreshing the account. Going to invalidate this account.
[2024-05-04 16:05:27.048] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] Failed to refresh account Tomm123PL. Attempts left: 4
[2024-05-04 16:05:27.049] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] No valid refresh token, not attempting refresh.
[2024-05-04 16:05:27.049] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/WARN]: [LC AuthUtil] Not reported (AUTH is not enabled)
[2024-05-04 16:05:27.049] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] Failed to refresh account Tomm123PL. Attempts left: 3
[2024-05-04 16:05:27.050] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] No valid refresh token, not attempting refresh.
[2024-05-04 16:05:27.050] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/WARN]: [LC AuthUtil] Not reported (AUTH is not enabled)
[2024-05-04 16:05:27.050] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] Failed to refresh account Tomm123PL. Attempts left: 2
[2024-05-04 16:05:27.050] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] No valid refresh token, not attempting refresh.
[2024-05-04 16:05:27.051] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/WARN]: [LC AuthUtil] Not reported (AUTH is not enabled)
[2024-05-04 16:05:27.051] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] Failed to refresh account Tomm123PL. Attempts left: 1
[2024-05-04 16:05:27.051] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] No valid refresh token, not attempting refresh.
[2024-05-04 16:05:27.051] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/WARN]: [LC AuthUtil] Not reported (AUTH is not enabled)
[2024-05-04 16:05:27.052] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] Failed to refresh account Tomm123PL. Attempts left: 0
[2024-05-04 16:05:27.052] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] Finished refreshing Tomm123PL (Valid: false).
[2024-05-04 16:05:27.052] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] Finished refreshing the current account. 0 accounts left.
[2024-05-04 16:05:27.053] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] Logging into account Tomm123PL 
[2024-05-04 16:05:27.053] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] Session is not valid, starting MS auth for Tomm123PL
[2024-05-04 16:05:27.053] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] No valid refresh token, not attempting refresh.
[2024-05-04 16:05:27.054] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/WARN]: [LC AuthUtil] Not reported (AUTH is not enabled)
[2024-05-04 16:05:27.054] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] After refreshing, valid session: false
[2024-05-04 16:05:27.054] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Microsoft Auth] Launcher version (as int): 326
[2024-05-04 16:05:27.055] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Microsoft Auth] Sending IPC request to Launcher
[2024-05-04 16:05:27.066] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] Current account is null?! Signing into the first account we find.
[2024-05-04 16:05:27.067] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] Accounts that refreshed properly: 0/1
[2024-05-04 16:05:27.067] [info]  [16:05:27] [ForkJoinPool.commonPool-worker-1/WARN]: [LC AccountManager] Not reported (AUTH is not enabled)
[2024-05-04 16:05:27.475] [info]  [16:05:27] [Render thread/INFO]: [LC Lang] Language set as ENGLISH (en_US).
[2024-05-04 16:05:27.476] [info]  [16:05:27] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-05-04 16:05:27.479] [info]  [16:05:27] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-05-04 16:05:28.449] [info]  [16:05:28] [Render thread/INFO]: [LC Cosmetics] Ignored cosmetic sync() due to response not received yet
[2024-05-04 16:05:28.450] [info]  [16:05:28] [Render thread/INFO]: [LC Cosmetics] Ignored cosmetic sync() due to response not received yet
[2024-05-04 16:05:28.451] [info]  [16:05:28] [Render thread/INFO]: [LC Cosmetics] Ignored cosmetic sync() due to response not received yet
[2024-05-04 16:05:28.451] [info]  [16:05:28] [Render thread/INFO]: [LC Cosmetics] Ignored cosmetic sync() due to response not received yet
[2024-05-04 16:05:28.451] [info]  [16:05:28] [Render thread/INFO]: [LC Cosmetics] Ignored cosmetic sync() due to response not received yet
[2024-05-04 16:05:28.451] [info]  [16:05:28] [Render thread/INFO]: [LC] Debugging has been disabled for ALL type(s).
[2024-05-04 16:05:30.010] [info]  [16:05:30] [Render thread/ERROR]: [LC Cosmetics] Could not load the model at lunar:cosmetics/models/bodywear/katanasheathed/katanasheathed.obj for cosmetic katanasheathed since it does not exist
[2024-05-04 16:05:32.870] [info]  [16:05:32] [Render thread/INFO]: [LC] Loaded geckolib cosmetics.
[2024-05-04 16:05:32.870] [info]  [16:05:32] [Render thread/INFO]: [LC] Loading cosmetic compatibility json
[2024-05-04 16:05:32.893] [info]  [16:05:32] [Render thread/INFO]: [LC] Compiled cosmetic compatability presets
