[2024-06-20 19:21:17.188] [error] NOTE: Picked up JDK_JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-20 19:21:17.191] [error] Picked up JAVA_TOOL_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-20 19:21:17.192] [error] Picked up _JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-20 19:21:17.397] [info]  [19:21:17] [
[2024-06-20 19:21:54.418] [info]  [19:21:54] [Render thread/INFO]: [LC] Loading OCRCIRRIRCHCHIORHOHICRRIC...
[2024-06-20 19:21:54.419] [info]  [19:21:54] [Render thread/INFO]: [LC] Loading CORORICIOIOHIICRIHIRIORCC...
[2024-06-20 19:21:54.426] [info]  [19:21:54] [Render thread/INFO]: [LC] Loading IRHIIORRHIIOOIICRHCOCOIRO...
[2024-06-20 19:21:54.428] [info]  [19:21:54] [Render thread/INFO]: [LC] Loading CRCIRCHCIOCCIHRCHCHOHICRI...
[2024-06-20 19:21:54.428] [info]  [19:21:54] [Render thread/INFO]: [LC] Loading IOCOHCCRCOHRICRRHOOICHIHO...
[2024-06-20 19:21:54.429] [info]  [19:21:54] [Render thread/INFO]: Environment: Environment[sessionHost=https://sessionserver.mojang.com, servicesHost=https://api.minecraftservices.com, name=PROD]
[2024-06-20 19:21:54.497] [info]  [19:21:54] [Render thread/INFO]: [LC] Finished making managers.
[2024-06-20 19:21:54.497] [info]  [19:21:54] [Render thread/INFO]: [LC] Setting up listeners...
[2024-06-20 19:21:54.518] [info]  [19:21:54] [Render thread/INFO]: [LC] Setting up fixes...
[2024-06-20 19:21:54.541] [info]  [19:21:54] [WebSocketConnectReadThread-129/INFO]: [LC IPC] Connection established
[2024-06-20 19:21:54.812] [info]  [19:21:54] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Blog Posts] Removed cached blog post image: 0f7c730a9397a289f22c43230c7492fa
[2024-06-20 19:21:55.281] [info]  [19:21:55] [Render thread/ERROR]: [LC ThirdParty] Couldn't load third party mods
[2024-06-20 19:21:55.282] [info]  [19:21:55] [Render thread/INFO]: [LC Lang] Language set as ENGLISH (en_US).
[2024-06-20 19:21:55.282] [info]  [19:21:55] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-06-20 19:21:55.284] [info]  [19:21:55] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-06-20 19:21:55.295] [info]  [19:21:55] [Render thread/INFO]: [LC Ichor] Disabling ReplayMod because there is no valid link.
[2024-06-20 19:21:55.296] [info]  [19:21:55] [Render thread/INFO]: [LC Ichor] Disabling NEU because there is no valid link.
[2024-06-20 19:21:55.296] [info]  [19:21:55] [Render thread/INFO]: [LC Ichor] Disabling SBA because there is no valid link.
[2024-06-20 19:21:55.297] [info]  [19:21:55] [Render thread/INFO]: [LC] Lunar.start
[2024-06-20 19:21:55.297] [info]  [19:21:55] [Render thread/INFO]: [LC Accounts] Attempting to load account [04f44ced712a4c3a9fdd0c02a755b9db]
[2024-06-20 19:21:55.300] [info]  [19:21:55] [Render thread/INFO]: [LC Accounts] Loaded content for [MengHong001] Token IAT
[2024-06-20 19:21:55.301] [info]  [19:21:55] [Render thread/INFO]: [LC Accounts] Setting currentAccount to what was on disk: MengHong001
[2024-06-20 19:21:55.301] [info]  [19:21:55] [Render thread/INFO]: [LC Accounts] Setting account 'MengHong001' as the current session.
[2024-06-20 19:21:55.302] [info]  [19:21:55] [Render thread/INFO]: [LC] Setting user: MengHong001
[2024-06-20 19:21:55.302] [info]  [19:21:55] [Thread-13/INFO]: [LC Assets] Establishing connection
[2024-06-20 19:21:55.303] [info]  [19:21:55] [Thread-13/INFO]: [LC Assets] Connecting to Authenticator to obtain JWT, no previous connection.
[2024-06-20 19:21:55.326] [info]  [19:21:55] [Thread-13/INFO]: [LC Authentication] Instantiate
[2024-06-20 19:21:55.721] [info]  [19:21:55] [Render thread/INFO]: [LC Accounts] Removed all accounts [0 count]
[2024-06-20 19:21:55.727] [info]  [19:21:55] [Render thread/INFO]: [LC Accounts] Starting Refreshing MengHong001 with 86229273ms till expired (Valid: true).
[2024-06-20 19:21:55.728] [info]  [19:21:55] [Render thread/INFO]: [LC Accounts] Refreshing MengHong001 (Valid: true).
[2024-06-20 19:21:56.485] [info]  [19:21:56] [Render thread/INFO]: [LC Lang] Language set as ENGLISH (en_US).
[2024-06-20 19:21:56.486] [info]  [19:21:56] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-06-20 19:21:56.488] [info]  [19:21:56] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-06-20 19:21:56.594] [info]  [19:21:56] [WebSocketConnectReadThread-134/INFO]: Environment: Environment[sessionHost=https://sessionserver.mojang.com, servicesHost=https://api.minecraftservices.com, name=PROD]
[2024-06-20 19:21:57.281] [info]  [19:21:57] [Render thread/INFO]: [LC Cosmetics] Ignored cosmetic sync() due to response not received yet
[2024-06-20 19:21:57.282] [info]  [19:21:57] [Render thread/INFO]: [LC Cosmetics] Ignored cosmetic sync() due to response not received yet
[2024-06-20 19:21:57.282] [info]  [19:21:57] [Render thread/INFO]: [LC Cosmetics] Ignored cosmetic sync() due to response not received yet
[2024-06-20 19:21:57.282] [info]  [19:21:57] [Render thread/INFO]: [LC Cosmetics] Ignored cosmetic sync() due to response not received yet
[2024-06-20 19:21:57.283] [info]  [19:21:57] [Render thread/INFO]: [LC Cosmetics] Ignored cosmetic sync() due to response not received yet
[2024-06-20 19:21:57.283] [info]  [19:21:57] [Render thread/INFO]: [LC] Debugging has been disabled for ALL type(s).
[2024-06-20 19:21:57.325] [info]  [19:21:57] [Render thread/ERROR]: [LC Cosmetics] Could not load the model at lunar:cosmetics/models/bodywear/katanasheathed/katanasheathed.obj for cosmetic katanasheathed since it does not exist
[2024-06-20 19:21:58.195] [info]  [19:21:58] [Render thread/WARN]: [LC] Couldn't find geckolib cosmetic file: lunar:cosmetics/models/gek/wings/bat_wings/bat_wings.gek.json
[2024-06-20 19:21:58.200] [info]  [19:21:58] [WebSocketConnectReadThread-134/INFO]: [LC Assets] Instantiate
[2024-06-20 19:21:58.240] [info]  [19:21:58] [WebSocketConnectReadThread-134/INFO]: [LC Auth] Connection closed (1000, "Issued.")
[2024-06-20 19:21:58.342] [info]  [19:21:58] [Render thread/WARN]: [LC] Couldn't find geckolib cosmetic file: lunar:space_backpack
[2024-06-20 19:21:58.343] [info]  [19:21:58] [Render thread/INFO]: [LC] Loaded geckolib cosmetics.
[2024-06-20 19:21:58.344] [info]  [19:21:58] [Render thread/INFO]: [LC] Loading cosmetic compatibility json
[2024-06-20 19:21:58.385] [info]  [19:21:58] [Render thread/INFO]: [LC] Compiled cosmetic compatability presets
[2024-06-20 19:21:58.424] [info]  [19:21:58] [Render thread/WARN]: [LC] Assets
[2024-06-20 19:21:58.425] [info]  [19:21:58] [Render thread/INFO]: [LC] Launching
[2024-06-20 19:21:58.426] [info]  [19:21:58] [Render thread/INFO]: [LC] Finished Lunar initialization.
[2024-06-20 19:21:58.427] [info]  [19:21:58] [Render thread/INFO]: [LC] LUNARCLIENT_STATUS_STARTED
[2024-06-20 19:21:58.841] [info]  [19:21:58] [Render thread/WARN]: Missing sound for event: minecraft:item.goat_horn.play
[2024-06-20 19:21:58.842] [info]  [19:21:58] [Render thread/WARN]: Missing sound for event: minecraft:entity.goat.screaming.horn_break
[2024-06-20 19:21:58.846] [info]  [19:21:58] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] Finished refreshing MengHong001 (Valid: true).
[2024-06-20 19:21:58.847] [info]  [19:21:58] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] Finished refreshing the current account. 0 accounts left.
[2024-06-20 19:21:58.847] [info]  [19:21:58] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] Logging into account MengHong001 
[2024-06-20 19:21:58.848] [info]  [19:21:58] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] Setting account 'MengHong001' as the current session.
[2024-06-20 19:21:58.848] [info]  [19:21:58] [ForkJoinPool.commonPool-worker-1/INFO]: [LC] Setting user: MengHong001
[2024-06-20 19:21:59.237] [info]  [19:21:59] [Render thread/INFO]: OpenAL initialized on device OpenAL Soft on Speakers (Realtek(R) Audio)
[2024-06-20 19:21:59.238] [info]  [19:21:59] [Render thread/INFO]: Sound engine started
[2024-06-20 19:21:59.348] [info]  [19:21:59] [Render thread/INFO]: Created: 1024x512x4 minecraft:textures/atlas/blocks.png-atlas
[2024-06-20 19:21:59.355] [info]  [19:21:59] [Render thread/INFO]: Created: 256x256x4 minecraft:textures/atlas/signs.png-atlas
[2024-06-20 19:21:59.356] [info]  [19:21:59] [Render thread/INFO]: Created: 512x512x4 minecraft:textures/atlas/banner_patterns.png-atlas
[2024-06-20 19:21:59.356] [info]  [19:21:59] [Render thread/INFO]: Created: 512x512x4 minecraft:textures/atlas/shield_patterns.png-atlas
[2024-06-20 19:21:59.356] [info]  [19:21:59] [Render thread/INFO]: Created: 1024x1024x4 minecraft:textures/atlas/armor_trims.png-atlas
[2024-06-20 19:21:59.364] [info]  [19:21:59] [Render thread/INFO]: Created: 256x256x4 minecraft:textures/atlas/chest.png-atlas
[2024-06-20 19:21:59.365] [info]  [19:21:59] [Render thread/INFO]: Created: 128x64x4 minecraft:textures/atlas/decorated_pot.png-atlas
[2024-06-20 19:21:59.365] [info]  [19:21:59] [Render thread/INFO]: Created: 512x256x4 minecraft:textures/atlas/beds.png-atlas
[2024-06-20 19:21:59.365] [info]  [19:21:59] [Render thread/INFO]: Created: 512x256x4 minecraft:textures/atlas/shulker_boxes.png-atlas
[2024-06-20 19:21:59.467] [info]  [19:21:59] [Render thread/INFO]: Created: 256x256x0 minecraft:textures/atlas/particles.png-atlas
[2024-06-20 19:21:59.468] [info]  [19:21:59] [Render thread/INFO]: Created: 512x256x0 minecraft:textures/atlas/paintings.png-atlas
[2024-06-20 19:21:59.469] [info]  [19:21:59] [Render thread/INFO]: Created: 256x128x0 minecraft:textures/atlas/mob_effects.png-atlas
[2024-06-20 19:21:59.469] [info]  [19:21:59] [Render thread/INFO]: Created: 64x64x0 minecraft:textures/atlas/map_decorations.png-atlas
[2024-06-20 19:21:59.470] [info]  [19:21:59] [Render thread/INFO]: Created: 1024x512x0 minecraft:textures/atlas/gui.png-atlas
[2024-06-20 19:21:59.490] [info]  [19:21:59] [WebSocketConnectReadThread-152/INFO]: [LC Assets] Connection established as MengHong001
[2024-06-20 19:21:59.518] [info]  [19:21:59] [Render thread/WARN]: Shader rendertype_entity_translucent_emissive could not find sampler named Sampler2 in the specified shader program.
[2024-06-20 19:22:40.755] [info]  [19:22:40] [Render thread/INFO]: Deleting level MengHong001
[2024-06-20 19:22:40.756] [info]  [19:22:40] [Render thread/INFO]: Attempt 1...
[2024-06-20 19:22:40.786] [info]  [19:22:40] [Render thread/INFO]: Found new data pack lunar, loading it automatically
[2024-06-20 19:22:41.548] [info]  [19:22:41] [Render thread/INFO]: Loaded 1290 recipes
[2024-06-20 19:22:41.731] [info]  [19:22:41] [Render thread/INFO]: Loaded 1399 advancements
[2024-06-20 19:22:43.052] [info]  [19:22:43] [Render thread/INFO]: Found new data pack lunar, loading it automatically
[2024-06-20 19:22:43.271] [info]  [19:22:43] [Render thread/INFO]: Loaded 1290 recipes
[2024-06-20 19:22:43.315] [info]  [19:22:43] [Render thread/INFO]: Loaded 1399 advancements
[2024-06-20 19:22:52.036] [info]  [19:22:52] [Render thread/INFO]: Applied 0 biome modifications to 0 of 64 new biomes in 800.4 μs
[2024-06-20 19:22:52.040] [info]  [19:22:52] [Server thread/INFO]: Starting integrated minecraft server version 1.21
[2024-06-20 19:22:52.040] [info]  [19:22:52] [Server thread/INFO]: Generating keypair
[2024-06-20 19:22:53.993] [info]  [19:22:53] [Server thread/INFO]: Preparing start region for dimension minecraft:overworld
[2024-06-20 19:22:54.016] [info]  [19:22:54] [Render thread/INFO]: Preparing spawn area: 2%
[2024-06-20 19:22:54.505] [info]  [19:22:54] [Render thread/INFO]: Preparing spawn area: 2%
[2024-06-20 19:22:55.022] [info]  [19:22:55] [Render thread/INFO]: Preparing spawn area: 18%
[2024-06-20 19:22:55.524] [info]  [19:22:55] [Render thread/INFO]: Preparing spawn area: 51%
[2024-06-20 19:22:55.999] [info]  [19:22:55] [Render thread/INFO]: Preparing spawn area: 51%
[2024-06-20 19:22:56.091] [info]  [19:22:56] [Render thread/INFO]: Time elapsed: 2093 ms
[2024-06-20 19:22:56.125] [info]  [19:22:56] [Server thread/INFO]: Changing view distance to 12, from 10
[2024-06-20 19:22:56.126] [info]  [19:22:56] [Server thread/INFO]: Changing simulation distance to 5, from 0
[2024-06-20 19:22:56.926] [info]  [19:22:56] [Server thread/INFO]: MengHong001[local:E:c1bcee17] logged in with entity id 19 at (5.5, 69.0, 2.5)
[2024-06-20 19:22:56.948] [info]  [19:22:56] [Server thread/WARN]: Received invalid channel identifier "lunarclient:pm"
[2024-06-20 19:22:56.960] [info]  [19:22:56] [Render thread/INFO]: Reloading pipeline on dimension change: null => minecraft:overworld
[2024-06-20 19:22:56.961] [info]  [19:22:56] [Render thread/INFO]: Creating pipeline for dimension minecraft:overworld
[2024-06-20 19:22:56.977] [info]  [19:22:56] [Server thread/INFO]: MengHong001 joined the game
[2024-06-20 19:22:57.189] [info]  [19:22:57] [Render thread/INFO]: Started 10 worker threads
[2024-06-20 19:22:57.391] [info]  [19:22:57] [Render thread/INFO]: Stopping worker threads
[2024-06-20 19:22:57.410] [info]  [19:22:57] [Render thread/INFO]: Started 10 worker threads
[2024-06-20 19:22:57.443] [info]  [19:22:57] [Render thread/INFO]: Loaded 2 advancements
[2024-06-20 19:23:08.281] [info]  [19:23:08] [Server thread/INFO]: Saving and pausing game...
[2024-06-20 19:23:08.298] [info]  [19:23:08] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:overworld
[2024-06-20 19:23:08.398] [info]  [19:23:08] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_nether
[2024-06-20 19:23:08.402] [info]  [19:23:08] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_end
[2024-06-20 19:23:37.581] [info]  [19:23:37] [Render thread/INFO]: Loaded 38 advancements
[2024-06-20 19:23:37.895] [info]  [19:23:37] [Render thread/INFO]: Loaded 44 advancements
[2024-06-20 19:23:38.189] [info]  [19:23:38] [Render thread/INFO]: Loaded 47 advancements
[2024-06-20 19:23:39.581] [info]  [19:23:39] [Server thread/INFO]: Saving and pausing game...
[2024-06-20 19:23:39.590] [info]  [19:23:39] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:overworld
[2024-06-20 19:23:39.608] [info]  [19:23:39] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_nether
[2024-06-20 19:23:39.612] [info]  [19:23:39] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_end
[2024-06-20 19:23:56.385] [info]  [19:23:56] [Render thread/INFO]: Stopping worker threads
[2024-06-20 19:23:56.390] [info]  [19:23:56] [Render thread/INFO]: Started 10 worker threads
[2024-06-20 19:23:56.400] [info]  [19:23:56] [Render thread/INFO]: Flushed changes to Minecraft configuration
[2024-06-20 19:23:58.192] [info]  [19:23:58] [Server thread/INFO]: Changing view distance to 10, from 12
[2024-06-20 19:24:02.196] [info]  [19:24:02] [Render thread/INFO]: Loaded 50 advancements
[2024-06-20 19:24:11.545] [info]  [19:24:11] [Render thread/INFO]: Loaded 54 advancements
[2024-06-20 19:24:15.432] [info]  [19:24:15] [Server thread/INFO]: Saving and pausing game...
[2024-06-20 19:24:15.439] [info]  [19:24:15] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:overworld
[2024-06-20 19:24:15.449] [info]  [19:24:15] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_nether
[2024-06-20 19:24:15.452] [info]  [19:24:15] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_end
[2024-06-20 19:24:19.136] [info]  [19:24:19] [Render thread/INFO]: Flushed changes to Minecraft configuration
[2024-06-20 19:24:33.282] [info]  [19:24:33] [Server thread/INFO]: Saving and pausing game...
[2024-06-20 19:24:33.291] [info]  [19:24:33] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:overworld
[2024-06-20 19:24:33.299] [info]  [19:24:33] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_nether
[2024-06-20 19:24:33.302] [info]  [19:24:33] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_end
[2024-06-20 19:24:33.840] [info]  [19:24:33] [Server thread/INFO]: MengHong001 lost connection: Disconnected
[2024-06-20 19:24:33.841] [info]  [19:24:33] [Server thread/INFO]: MengHong001 left the game
[2024-06-20 19:24:33.850] [info]  [19:24:33] [Server thread/INFO]: Stopping singleplayer server as player logged out
[2024-06-20 19:24:33.889] [info]  [19:24:33] [Server thread/INFO]: Stopping server
[2024-06-20 19:24:33.890] [info]  [19:24:33] [Server thread/INFO]: Saving players
[2024-06-20 19:24:33.890] [info]  [19:24:33] [Server thread/INFO]: Saving worlds
[2024-06-20 19:24:34.281] [info]  [19:24:34] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:overworld
[2024-06-20 19:24:34.998] [info]  [19:24:34] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_nether
[2024-06-20 19:24:34.999] [info]  [19:24:34] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_end
[2024-06-20 19:24:35.003] [info]  [19:24:35] [Server thread/INFO]: ThreadedAnvilChunkStorage (MengHong001): All chunks are saved
[2024-06-20 19:24:35.003] [info]  [19:24:35] [Server thread/INFO]: ThreadedAnvilChunkStorage (DIM-1): All chunks are saved
[2024-06-20 19:24:35.004] [info]  [19:24:35] [Server thread/INFO]: ThreadedAnvilChunkStorage (DIM1): All chunks are saved
[2024-06-20 19:24:35.004] [info]  [19:24:35] [Server thread/INFO]: ThreadedAnvilChunkStorage: All dimensions are saved
[2024-06-20 19:24:35.024] [info]  [19:24:35] [Render thread/INFO]: Stopping worker threads
[2024-06-20 19:24:35.043] [info]  [19:24:35] [Render thread/INFO]: Stopping!
[2024-06-20 19:24:35.044] [info]  [19:24:35] [WebSocketConnectReadThread-129/INFO]: [LC IPC] Connection closed (1000, "")
