[2024-06-21 17:49:44.563] [error] NOTE: Picked up JDK_JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-21 17:49:44.567] [error] Picked up JAVA_TOOL_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-21 17:49:44.567] [error] Picked up _JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-21 17:49:44.771] [info]  [17:49:44] [Genesis/main/
[2024-06-21 18:00:28.937] [info]  [18:00:28] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-137.47, y=0.00, z=-50.54] does not have attribute null
[2024-06-21 18:00:29.248] [info]  [18:00:29] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-137.10, y=0.00, z=-50.09] does not have attribute null
[2024-06-21 18:00:29.339] [info]  [18:00:29] [Render thread/INFO]: [System] [CHAT]  SharpnessFake: WTF
[2024-06-21 18:00:29.532] [info]  [18:00:29] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-137.29, y=1.25, z=-50.64] does not have attribute null
[2024-06-21 18:00:29.606] [info]  [18:00:29] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-137.43, y=1.41, z=-50.51] does not have attribute null
[2024-06-21 18:00:29.606] [info]  [18:00:29] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-137.43, y=1.41, z=-50.51] does not have attribute null
[2024-06-21 18:00:29.751] [info]  [18:00:29] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-137.77, y=1.42, z=-50.20] does not have attribute null
[2024-06-21 18:00:29.999] [info]  [18:00:29] [Render thread/WARN]: Entity RemotePlayer['OgNoob'/1059126, l='ClientLevel', x=-136.61, y=0.30, z=-67.61] does not have attribute null
[2024-06-21 18:00:30.201] [info]  [18:00:30] [Render thread/INFO]: [System] [CHAT] (⚔) .Anhahknit killed Aranella21
[2024-06-21 18:00:30.246] [info]  [18:00:30] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-136.98, y=1.41, z=-50.41] does not have attribute null
[2024-06-21 18:00:30.751] [info]  [18:00:30] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-135.96, y=0.00, z=-49.91] does not have attribute null
[2024-06-21 18:00:30.852] [info]  [18:00:30] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-136.60, y=0.75, z=-49.86] does not have attribute null
[2024-06-21 18:00:31.255] [info]  [18:00:31] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-138.33, y=0.50, z=-49.73] does not have attribute null
[2024-06-21 18:00:31.769] [info]  [18:00:31] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-140.12, y=1.02, z=-47.65] does not have attribute null
[2024-06-21 18:00:32.126] [info]  [18:00:32] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-140.72, y=1.17, z=-45.38] does not have attribute null
[2024-06-21 18:00:32.256] [info]  [18:00:32] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-140.77, y=1.25, z=-44.82] does not have attribute null
[2024-06-21 18:00:32.750] [info]  [18:00:32] [Render thread/INFO]: [System] [CHAT]  SharpnessFake: BRO ASS
[2024-06-21 18:00:32.759] [info]  [18:00:32] [Render thread/WARN]: Entity RemotePlayer['Khoch'/917510, l='ClientLevel', x=-140.10, y=0.26, z=-42.15] does not have attribute null
[2024-06-21 18:00:32.760] [info]  [18:00:32] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-140.10, y=1.17, z=-42.24] does not have attribute null
[2024-06-21 18:00:32.832] [info]  [18:00:32] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-139.89, y=1.25, z=-41.83] does not have attribute null
[2024-06-21 18:00:32.905] [info]  [18:00:32] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-140.03, y=1.34, z=-41.99] does not have attribute null
[2024-06-21 18:00:33.151] [info]  [18:00:33] [Render thread/WARN]: Entity RemotePlayer['Server3093'/1074156, l='ClientLevel', x=-135.24, y=0.13, z=-67.73] does not have attribute null
[2024-06-21 18:00:33.253] [info]  [18:00:33] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-140.88, y=0.00, z=-42.80] does not have attribute null
[2024-06-21 18:00:33.372] [info]  [18:00:33] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-141.97, y=1.00, z=-43.17] does not have attribute null
[2024-06-21 18:00:33.390] [info]  [18:00:33] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-141.97, y=1.00, z=-43.17] does not have attribute null
[2024-06-21 18:00:33.520] [info]  [18:00:33] [Render thread/INFO]: [System] [CHAT]  N1CKPR0: eplexify Ur still yapping!!!!!!!!!!!!!!!!!!!!!
[2024-06-21 18:00:33.557] [info]  [18:00:33] [Render thread/WARN]: Entity RemotePlayer['Ashley_'/1058126, l='ClientLevel', x=-160.95, y=0.20, z=-54.81] does not have attribute null
[2024-06-21 18:00:33.769] [info]  [18:00:33] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-143.59, y=1.37, z=-44.53] does not have attribute null
[2024-06-21 18:00:33.954] [info]  [18:00:33] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-144.01, y=0.24, z=-44.83] does not have attribute null
[2024-06-21 18:00:34.164] [info]  [18:00:34] [Render thread/INFO]: [System] [CHAT]  wasupguys: :D
[2024-06-21 18:00:34.265] [info]  [18:00:34] [Render thread/WARN]: Entity RemotePlayer['Ashley_'/1058126, l='ClientLevel', x=-161.55, y=1.52, z=-55.71] does not have attribute null
[2024-06-21 18:00:34.265] [info]  [18:00:34] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-145.62, y=1.25, z=-45.34] does not have attribute null
[2024-06-21 18:00:34.375] [info]  [18:00:34] [Render thread/WARN]: Entity RemotePlayer['Server3093'/1074156, l='ClientLevel', x=-135.91, y=0.00, z=-66.43] does not have attribute null
[2024-06-21 18:00:34.485] [info]  [18:00:34] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.34, y=0.50, z=-45.48] does not have attribute null
[2024-06-21 18:00:34.750] [info]  [18:00:34] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-147.13, y=0.00, z=-45.54] does not have attribute null
[2024-06-21 18:00:34.905] [info]  [18:00:34] [Render thread/WARN]: Entity RemotePlayer['Server3093'/1074156, l='ClientLevel', x=-136.46, y=0.05, z=-65.96] does not have attribute null
[2024-06-21 18:00:35.080] [info]  [18:00:35] [Render thread/WARN]: Entity RemotePlayer['KenzyTheKing'/1061952, l='ClientLevel', x=-177.26, y=1.17, z=-82.95] does not have attribute null
[2024-06-21 18:00:35.153] [info]  [18:00:35] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.28, y=1.18, z=-46.34] does not have attribute null
[2024-06-21 18:00:35.153] [info]  [18:00:35] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.28, y=1.18, z=-46.34] does not have attribute null
[2024-06-21 18:00:35.253] [info]  [18:00:35] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.14, y=0.80, z=-46.48] does not have attribute null
[2024-06-21 18:00:35.546] [info]  [18:00:35] [Render thread/WARN]: Entity RemotePlayer['Server3093'/1074156, l='ClientLevel', x=-137.15, y=0.03, z=-67.01] does not have attribute null
[2024-06-21 18:00:35.747] [info]  [18:00:35] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.57, y=1.66, z=-46.52] does not have attribute null
[2024-06-21 18:00:36.187] [info]  [18:00:36] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.23, y=0.42, z=-46.57] does not have attribute null
[2024-06-21 18:00:36.241] [info]  [18:00:36] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.10, y=0.62, z=-46.41] does not have attribute null
[2024-06-21 18:00:36.251] [info]  [18:00:36] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.10, y=0.62, z=-46.41] does not have attribute null
[2024-06-21 18:00:36.296] [info]  [18:00:36] [Render thread/WARN]: Entity RemotePlayer['Tejaswaa'/1032870, l='ClientLevel', x=-159.78, y=0.72, z=-57.30] does not have attribute null
[2024-06-21 18:00:36.398] [info]  [18:00:36] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-145.90, y=0.74, z=-46.07] does not have attribute null
[2024-06-21 18:00:36.755] [info]  [18:00:36] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.29, y=0.42, z=-46.47] does not have attribute null
[2024-06-21 18:00:36.791] [info]  [18:00:36] [Render thread/WARN]: Entity RemotePlayer['sirotuoilon'/1066114, l='ClientLevel', x=-175.52, y=0.74, z=-84.20] does not have attribute null
[2024-06-21 18:00:36.855] [info]  [18:00:36] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.64, y=1.00, z=-46.97] does not have attribute null
[2024-06-21 18:00:37.248] [info]  [18:00:37] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-145.90, y=0.74, z=-47.45] does not have attribute null
[2024-06-21 18:00:37.303] [info]  [18:00:37] [Render thread/WARN]: Entity RemotePlayer['Khoch'/917510, l='ClientLevel', x=-147.50, y=0.90, z=-45.47] does not have attribute null
[2024-06-21 18:00:37.654] [info]  [18:00:37] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.71, y=1.25, z=-46.13] does not have attribute null
[2024-06-21 18:00:37.745] [info]  [18:00:37] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.92, y=1.02, z=-45.79] does not have attribute null
[2024-06-21 18:00:38.249] [info]  [18:00:38] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-147.59, y=1.25, z=-43.41] does not have attribute null
[2024-06-21 18:00:38.294] [info]  [18:00:38] [Render thread/INFO]: [System] [CHAT] (⚔) Tryhardingisban killed .Anhahknit
[2024-06-21 18:00:38.752] [info]  [18:00:38] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-148.14, y=1.17, z=-43.44] does not have attribute null
[2024-06-21 18:00:38.753] [info]  [18:00:38] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-148.14, y=1.17, z=-43.44] does not have attribute null
[2024-06-21 18:00:38.898] [info]  [18:00:38] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-148.72, y=1.41, z=-43.62] does not have attribute null
[2024-06-21 18:00:39.064] [info]  [18:00:39] [Render thread/WARN]: Entity RemotePlayer['sirotuoilon'/1066114, l='ClientLevel', x=-177.23, y=0.12, z=-82.54] does not have attribute null
[2024-06-21 18:00:39.237] [info]  [18:00:39] [Render thread/WARN]: Entity RemotePlayer['sirotuoilon'/1066114, l='ClientLevel', x=-177.10, y=0.62, z=-82.64] does not have attribute null
[2024-06-21 18:00:39.255] [info]  [18:00:39] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-149.06, y=0.00, z=-43.75] does not have attribute null
[2024-06-21 18:00:39.382] [info]  [18:00:39] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-148.13, y=0.00, z=-43.54] does not have attribute null
[2024-06-21 18:00:39.747] [info]  [18:00:39] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-148.05, y=0.00, z=-43.35] does not have attribute null
[2024-06-21 18:00:39.802] [info]  [18:00:39] [Render thread/INFO]: [System] [CHAT] DemonicShot left while he was combat with thetriplegamer45
[2024-06-21 18:00:39.987] [info]  [18:00:39] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-147.12, y=1.25, z=-42.58] does not have attribute null
[2024-06-21 18:00:40.252] [info]  [18:00:40] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-147.51, y=1.26, z=-43.23] does not have attribute null
[2024-06-21 18:00:40.635] [info]  [18:00:40] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-147.08, y=1.17, z=-42.31] does not have attribute null
[2024-06-21 18:00:40.763] [info]  [18:00:40] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-147.20, y=1.58, z=-41.79] does not have attribute null
[2024-06-21 18:00:40.946] [info]  [18:00:40] [Render thread/INFO]: [System] [CHAT]  GiNO_O: lol
[2024-06-21 18:00:41.248] [info]  [18:00:41] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.79, y=0.00, z=-39.88] does not have attribute null
[2024-06-21 18:00:41.348] [info]  [18:00:41] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.73, y=0.00, z=-39.14] does not have attribute null
[2024-06-21 18:00:41.650] [info]  [18:00:41] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.43, y=0.00, z=-36.84] does not have attribute null
[2024-06-21 18:00:41.723] [info]  [18:00:41] [Render thread/INFO]: [System] [CHAT] (⚔) YetiKing_ killed MinuteBear
[2024-06-21 18:00:41.751] [info]  [18:00:41] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.27, y=0.00, z=-36.49] does not have attribute null
[2024-06-21 18:00:42.246] [info]  [18:00:42] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-145.52, y=0.80, z=-37.36] does not have attribute null
[2024-06-21 18:00:42.704] [info]  [18:00:42] [Render thread/INFO]: [System] [CHAT] (☠) AllyZaaa was blowed up by a Minecart with TNT.
[2024-06-21 18:00:42.722] [info]  [18:00:42] [Render thread/INFO]: [System] [CHAT] (☠) .IloveMC1244 was blowed up by a Minecart with TNT.
[2024-06-21 18:00:42.749] [info]  [18:00:42] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.27, y=1.18, z=-38.35] does not have attribute null
[2024-06-21 18:00:42.777] [info]  [18:00:42] [Render thread/INFO]: [System] [CHAT] (⚔) Muiimuii killed wekonaldii
[2024-06-21 18:00:43.072] [info]  [18:00:43] [Render thread/INFO]: [System] [CHAT] (⚔) OgNoob killed Server3093
[2024-06-21 18:00:43.219] [info]  [18:00:43] [Render thread/INFO]: [System] [CHAT] (⚔) Crudactive killed 18_VCall
[2024-06-21 18:00:43.273] [info]  [18:00:43] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.86, y=0.00, z=-39.22] does not have attribute null
[2024-06-21 18:00:43.346] [info]  [18:00:43] [Render thread/ERROR]: Error executing task on Client
[2024-06-21 18:00:43.347] [info]  java.lang.IllegalStateException: Player is either on another team or not on any team. Cannot remove from team 'pd-ghosts'.
[2024-06-21 18:00:43.347] [info]  	at Genesis/net.minecraft.world.scores.Scoreboard.removePlayerFromTeam(SourceFile:228) ~[?:?]
[2024-06-21 18:00:43.348] [info]  	at Genesis/net.minecraft.client.multiplayer.ClientPacketListener.handleSetPlayerTeamPacket(SourceFile:2325) ~[?:?]
[2024-06-21 18:00:43.348] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:129) ~[?:?]
[2024-06-21 18:00:43.348] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:14) ~[?:?]
[2024-06-21 18:00:43.348] [info]  	at Genesis/net.minecraft.network.protocol.PacketUtils.lambda$ensureRunningOnSameThread$0(SourceFile:22) ~[?:?]
[2024-06-21 18:00:43.349] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.doRunTask(SourceFile:156) [?:?]
[2024-06-21 18:00:43.349] [info]  	at Genesis/net.minecraft.util.thread.ReentrantBlockableEventLoop.doRunTask(SourceFile:23) [?:?]
[2024-06-21 18:00:43.349] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.pollTask(SourceFile:130) [?:?]
[2024-06-21 18:00:43.349] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.runAllTasks(SourceFile:115) [?:?]
[2024-06-21 18:00:43.349] [info]  	at Genesis/net.minecraft.client.Minecraft.runTick(SourceFile:1175) [?:?]
[2024-06-21 18:00:43.350] [info]  	at Genesis/net.minecraft.client.Minecraft.run(SourceFile:802) [?:?]
[2024-06-21 18:00:43.350] [info]  	at Genesis/net.minecraft.client.main.Main.main(SourceFile:250) [?:?]
[2024-06-21 18:00:43.350] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-21 18:00:43.350] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-21 18:00:43.350] [info]  	at com.moonsworth.lunar.genesis.ClientGameBootstrap.apply(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-21 18:00:43.350] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-21 18:00:43.351] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-21 18:00:43.351] [info]  	at com.moonsworth.lunar.genesis.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-21 18:00:43.351] [info]  	at com.moonsworth.lunar.genesis.Genesis.run(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-21 18:00:43.351] [info]  	at com.moonsworth.lunar.genesis.Genesis.main(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-21 18:00:43.428] [info]  [18:00:43] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.89, y=0.00, z=-39.37] does not have attribute null
[2024-06-21 18:00:43.429] [info]  [18:00:43] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.89, y=0.00, z=-39.37] does not have attribute null
[2024-06-21 18:00:43.429] [info]  [18:00:43] [Render thread/INFO]: [System] [CHAT] (⚔) NotJuswanese killed thongv2
[2024-06-21 18:00:43.751] [info]  [18:00:43] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-146.90, y=0.00, z=-39.39] does not have attribute null
[2024-06-21 18:00:44.847] [info]  [18:00:44] [Render thread/WARN]: Entity RemotePlayer['Tejaswaa'/1032870, l='ClientLevel', x=-157.17, y=0.72, z=-55.80] does not have attribute null
[2024-06-21 18:00:45.412] [info]  [18:00:45] [Render thread/INFO]: [System] [CHAT] (⚔) im_nutz killed FissureMc
[2024-06-21 18:00:45.651] [info]  [18:00:45] [Render thread/WARN]: Entity RemotePlayer['Khoch'/917510, l='ClientLevel', x=-156.23, y=0.00, z=-45.55] does not have attribute null
[2024-06-21 18:00:45.688] [info]  [18:00:45] [Render thread/WARN]: Entity RemotePlayer['OgNoob'/1059126, l='ClientLevel', x=-136.35, y=0.00, z=-61.82] does not have attribute null
[2024-06-21 18:00:45.789] [info]  [18:00:45] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-148.16, y=0.00, z=-39.94] does not have attribute null
[2024-06-21 18:00:45.853] [info]  [18:00:45] [Render thread/WARN]: Entity RemotePlayer['Tejaswaa'/1032870, l='ClientLevel', x=-156.36, y=0.04, z=-55.14] does not have attribute null
[2024-06-21 18:00:45.926] [info]  [18:00:45] [Render thread/INFO]: [System] [CHAT] (⚔) Dmari killed xuanbao12345
[2024-06-21 18:00:46.120] [info]  [18:00:46] [Render thread/INFO]: [System] [CHAT] (⚔) sirotuoilon killed KenzyTheKing
[2024-06-21 18:00:47.036] [info]  [18:00:47] [Render thread/INFO]: [System] [CHAT] (⚔) Royal_Crystal killed wateNcy12
[2024-06-21 18:00:47.796] [info]  [18:00:47] [Render thread/INFO]: [System] [CHAT]  N1CKPR0: omfg ur hurting my feelings D:
[2024-06-21 18:00:48.293] [info]  [18:00:48] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-157.03, y=0.00, z=-42.14] does not have attribute null
[2024-06-21 18:00:48.863] [info]  [18:00:48] [Render thread/INFO]: [System] [CHAT] (⚔) Not_mc_by_7 was shot by a Tryhardingisban.
[2024-06-21 18:00:49.202] [info]  [18:00:49] [Render thread/WARN]: Entity RemotePlayer['Server3093'/1074156, l='ClientLevel', x=-167.45, y=0.00, z=-63.91] does not have attribute null
[2024-06-21 18:00:49.284] [info]  [18:00:49] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-158.87, y=1.25, z=-41.58] does not have attribute null
[2024-06-21 18:00:49.376] [info]  [18:00:49] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-158.52, y=1.34, z=-41.46] does not have attribute null
[2024-06-21 18:00:49.550] [info]  [18:00:49] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-158.10, y=0.87, z=-41.32] does not have attribute null
[2024-06-21 18:00:49.660] [info]  [18:00:49] [Render thread/INFO]: [System] [CHAT] (⚔) RockyGG killed Aranella21
[2024-06-21 18:00:49.752] [info]  [18:00:49] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-158.13, y=0.42, z=-41.23] does not have attribute null
[2024-06-21 18:00:49.843] [info]  [18:00:49] [Render thread/WARN]: Entity RemotePlayer['Fast_Gamer266'/1016648, l='ClientLevel', x=-157.69, y=0.32, z=6.75] does not have attribute null
[2024-06-21 18:00:49.852] [info]  [18:00:49] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-158.53, y=1.00, z=-41.24] does not have attribute null
[2024-06-21 18:00:50.147] [info]  [18:00:50] [Render thread/WARN]: Entity RemotePlayer['sirotuoilon'/1066114, l='ClientLevel', x=-180.42, y=0.00, z=-85.16] does not have attribute null
[2024-06-21 18:00:50.348] [info]  [18:00:50] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-160.01, y=0.00, z=-42.53] does not have attribute null
[2024-06-21 18:00:50.430] [info]  [18:00:50] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-159.51, y=0.75, z=-42.36] does not have attribute null
[2024-06-21 18:00:50.458] [info]  [18:00:50] [Render thread/WARN]: Entity RemotePlayer['Fast_Gamer266'/1016648, l='ClientLevel', x=-160.82, y=0.20, z=5.38] does not have attribute null
[2024-06-21 18:00:50.805] [info]  [18:00:50] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-159.93, y=1.92, z=-42.27] does not have attribute null
[2024-06-21 18:00:50.869] [info]  [18:00:50] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-159.97, y=1.54, z=-42.25] does not have attribute null
[2024-06-21 18:00:50.998] [info]  [18:00:50] [Render thread/INFO]: [System] [CHAT]  Tryhardingisban: ez noob
[2024-06-21 18:00:50.998] [info]  [18:00:50] [Render thread/WARN]: Entity RemotePlayer['iamgamer00'/1061860, l='ClientLevel', x=-159.53, y=0.50, z=5.72] does not have attribute null
[2024-06-21 18:00:51.034] [info]  [18:00:51] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-160.00, y=0.41, z=-42.21] does not have attribute null
[2024-06-21 18:00:51.062] [info]  [18:00:51] [Render thread/WARN]: Entity RemotePlayer['Khoch'/917510, l='ClientLevel', x=-158.10, y=0.88, z=-41.26] does not have attribute null
[2024-06-21 18:00:51.372] [info]  [18:00:51] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-159.40, y=1.25, z=-42.17] does not have attribute null
[2024-06-21 18:00:51.609] [info]  [18:00:51] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-159.06, y=0.50, z=-42.09] does not have attribute null
[2024-06-21 18:00:51.709] [info]  [18:00:51] [Render thread/WARN]: Entity RemotePlayer['sirotuoilon'/1066114, l='ClientLevel', x=-180.42, y=0.00, z=-85.16] does not have attribute null
[2024-06-21 18:00:51.855] [info]  [18:00:51] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-158.79, y=1.00, z=-42.19] does not have attribute null
[2024-06-21 18:00:52.083] [info]  [18:00:52] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-158.06, y=1.02, z=-42.25] does not have attribute null
[2024-06-21 18:00:52.249] [info]  [18:00:52] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-157.73, y=0.12, z=-42.21] does not have attribute null
[2024-06-21 18:00:52.350] [info]  [18:00:52] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-157.87, y=0.42, z=-42.06] does not have attribute null
[2024-06-21 18:00:52.652] [info]  [18:00:52] [Render thread/WARN]: Entity RemotePlayer['Fast_Gamer266'/1016648, l='ClientLevel', x=-165.76, y=0.15, z=3.35] does not have attribute null
[2024-06-21 18:00:52.789] [info]  [18:00:52] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-157.54, y=0.50, z=-40.77] does not have attribute null
[2024-06-21 18:00:52.853] [info]  [18:00:52] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-157.73, y=0.27, z=-40.80] does not have attribute null
[2024-06-21 18:00:53.355] [info]  [18:00:53] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-158.14, y=0.80, z=-39.78] does not have attribute null
[2024-06-21 18:00:53.748] [info]  [18:00:53] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-158.64, y=0.00, z=-37.61] does not have attribute null
[2024-06-21 18:00:53.848] [info]  [18:00:53] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-158.86, y=0.00, z=-36.87] does not have attribute null
[2024-06-21 18:00:53.957] [info]  [18:00:53] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1075289, l='ClientLevel', x=-158.55, y=0.42, z=-36.12] does not have attribute null
[2024-06-21 18:00:54.343] [info]  [18:00:54] [Render thread/WARN]: Entity RemotePlayer['Fast_Gamer266'/1016648, l='ClientLevel', x=-168.56, y=0.15, z=0.94] does not have attribute null
