[2024-06-20 21:44:15.000] [error] NOTE: Picked up JDK_JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-20 21:44:15.005] [error] Picked up JAVA_TOOL_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-20 21:44:15.006] [error] Picked up _JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-20 21:44:15.217] [info]  [
[2024-06-20 21:44:56.789] [info]  [21:44:56] [Render thread/INFO]: [LC] Setting up listeners...
[2024-06-20 21:44:56.814] [info]  [21:44:56] [Render thread/INFO]: [LC] Setting up fixes...
[2024-06-20 21:44:56.863] [info]  [21:44:56] [WebSocketConnectReadThread-115/INFO]: [LC IPC] Connection established
[2024-06-20 21:44:58.019] [info]  [21:44:58] [Render thread/ERROR]: [LC ThirdParty] Couldn't load third party mods
[2024-06-20 21:44:58.020] [info]  [21:44:58] [Render thread/INFO]: [LC Lang] Language set as ENGLISH (en_US).
[2024-06-20 21:44:58.021] [info]  [21:44:58] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-06-20 21:44:58.023] [info]  [21:44:58] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-06-20 21:44:58.043] [info]  [21:44:58] [Render thread/INFO]: [LC Ichor] Disabling NEU because there is no valid link.
[2024-06-20 21:44:58.044] [info]  [21:44:58] [Render thread/INFO]: [LC Ichor] Disabling SBA because there is no valid link.
[2024-06-20 21:44:58.044] [info]  [21:44:58] [Render thread/INFO]: [LC] Lunar.start
[2024-06-20 21:44:58.054] [info]  [21:44:58] [Render thread/INFO]: [LC Accounts] Attempting to load account [04f44ced712a4c3a9fdd0c02a755b9db]
[2024-06-20 21:44:58.084] [info]  [21:44:58] [Render thread/INFO]: [LC Accounts] Loaded content for [MengHong001] Token IAT
[2024-06-20 21:44:58.085] [info]  [21:44:58] [Render thread/INFO]: [LC Accounts] Setting currentAccount to what was on disk: MengHong001
[2024-06-20 21:44:58.085] [info]  [21:44:58] [Render thread/INFO]: [LC Accounts] Setting account 'MengHong001' as the current session.
[2024-06-20 21:44:58.085] [info]  [21:44:58] [Render thread/INFO]: [LC] Setting user: MengHong001
[2024-06-20 21:44:58.093] [info]  [21:44:58] [Thread-10/INFO]: [LC Assets] Establishing connection
[2024-06-20 21:44:58.094] [info]  [21:44:58] [Thread-10/INFO]: [LC Assets] Connecting to Authenticator to obtain JWT, no previous connection.
[2024-06-20 21:44:58.122] [info]  [21:44:58] [Thread-10/INFO]: [LC Authentication] Instantiate
[2024-06-20 21:44:58.330] [info]  [21:44:58] [WebSocketConnectReadThread-119/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[2024-06-20 21:44:59.635] [info]  [21:44:59] [Render thread/INFO]: [LC Accounts] Removed all accounts [0 count]
[2024-06-20 21:44:59.638] [info]  [21:44:59] [Render thread/INFO]: [LC Accounts] Starting Refreshing MengHong001 with 86320363ms till expired (Valid: true).
[2024-06-20 21:44:59.639] [info]  [21:44:59] [Render thread/INFO]: [LC Accounts] Refreshing MengHong001 (Valid: true).
[2024-06-20 21:45:00.281] [info]  [21:45:00] [WebSocketConnectReadThread-119/INFO]: [LC Assets] Instantiate
[2024-06-20 21:45:00.359] [info]  [21:45:00] [WebSocketConnectReadThread-119/INFO]: [LC Auth] Connection closed (1000, "Issued.")
[2024-06-20 21:45:00.583] [info]  [21:45:00] [Render thread/INFO]: [LC Lang] Language set as ENGLISH (en_US).
[2024-06-20 21:45:00.583] [info]  [21:45:00] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-06-20 21:45:00.587] [info]  [21:45:00] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-06-20 21:45:00.735] [info]  [21:45:00] [Render thread/INFO]: [LC Cosmetics] Ignored cosmetic sync() due to response not received yet
[2024-06-20 21:45:00.736] [info]  [21:45:00] [Render thread/INFO]: [LC Cosmetics] Ignored cosmetic sync() due to response not received yet
[2024-06-20 21:45:00.736] [info]  [21:45:00] [Render thread/INFO]: [LC Cosmetics] Ignored cosmetic sync() due to response not received yet
[2024-06-20 21:45:00.737] [info]  [21:45:00] [Render thread/INFO]: [LC Cosmetics] Ignored cosmetic sync() due to response not received yet
[2024-06-20 21:45:00.737] [info]  [21:45:00] [Render thread/INFO]: [LC Cosmetics] Ignored cosmetic sync() due to response not received yet
[2024-06-20 21:45:00.737] [info]  [21:45:00] [Render thread/INFO]: [LC] Debugging has been disabled for ALL type(s).
[2024-06-20 21:45:00.829] [info]  [21:45:00] [Render thread/ERROR]: [LC Cosmetics] Could not load the model at lunar:cosmetics/models/bodywear/katanasheathed/katanasheathed.obj for cosmetic katanasheathed since it does not exist
[2024-06-20 21:45:01.597] [info]  [21:45:01] [WebSocketConnectReadThread-131/INFO]: [LC Assets] Connection established as MengHong001
[2024-06-20 21:45:01.746] [info]  [21:45:01] [Render thread/WARN]: [LC] Couldn't find geckolib cosmetic file: lunar:cosmetics/models/gek/wings/bat_wings/bat_wings.gek.json
[2024-06-20 21:45:01.905] [info]  [21:45:01] [Render thread/WARN]: [LC] Couldn't find geckolib cosmetic file: lunar:space_backpack
[2024-06-20 21:45:01.905] [info]  [21:45:01] [Render thread/INFO]: [LC] Loaded geckolib cosmetics.
[2024-06-20 21:45:01.906] [info]  [21:45:01] [Render thread/INFO]: [LC] Loading cosmetic compatibility json
[2024-06-20 21:45:01.981] [info]  [21:45:01] [Render thread/INFO]: [LC] Compiled cosmetic compatability presets
[2024-06-20 21:45:01.997] [info]  [21:45:01] [Render thread/INFO]: [LC] Launching
[2024-06-20 21:45:01.999] [info]  [21:45:01] [Render thread/INFO]: [LC] Finished Lunar initialization.
[2024-06-20 21:45:02.000] [info]  [21:45:01] [Render thread/INFO]: [LC] LUNARCLIENT_STATUS_STARTED
[2024-06-20 21:45:02.726] [info]  [21:45:02] [Render thread/WARN]: Missing sound for event: minecraft:item.goat_horn.play
[2024-06-20 21:45:02.727] [info]  [21:45:02] [Render thread/WARN]: Missing sound for event: minecraft:entity.goat.screaming.horn_break
[2024-06-20 21:45:02.731] [info]  [21:45:02] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] Finished refreshing MengHong001 (Valid: true).
[2024-06-20 21:45:02.731] [info]  [21:45:02] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] Finished refreshing the current account. 0 accounts left.
[2024-06-20 21:45:02.732] [info]  [21:45:02] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] Logging into account MengHong001 
[2024-06-20 21:45:02.732] [info]  [21:45:02] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Accounts] Setting account 'MengHong001' as the current session.
[2024-06-20 21:45:02.733] [info]  [21:45:02] [ForkJoinPool.commonPool-worker-1/INFO]: [LC] Setting user: MengHong001
[2024-06-20 21:45:03.103] [info]  [21:45:03] [Render thread/INFO]: OpenAL initialized on device OpenAL Soft on Speakers (Realtek(R) Audio)
[2024-06-20 21:45:03.104] [info]  [21:45:03] [Render thread/INFO]: Sound engine started
[2024-06-20 21:45:03.246] [info]  [21:45:03] [Render thread/INFO]: Created: 1024x512x4 minecraft:textures/atlas/blocks.png-atlas
[2024-06-20 21:45:03.262] [info]  [21:45:03] [Render thread/INFO]: Created: 256x256x4 minecraft:textures/atlas/signs.png-atlas
[2024-06-20 21:45:03.263] [info]  [21:45:03] [Render thread/INFO]: Created: 512x512x4 minecraft:textures/atlas/shield_patterns.png-atlas
[2024-06-20 21:45:03.264] [info]  [21:45:03] [Render thread/INFO]: Created: 512x512x4 minecraft:textures/atlas/banner_patterns.png-atlas
[2024-06-20 21:45:03.264] [info]  [21:45:03] [Render thread/INFO]: Created: 1024x1024x4 minecraft:textures/atlas/armor_trims.png-atlas
[2024-06-20 21:45:03.272] [info]  [21:45:03] [Render thread/INFO]: Created: 128x64x4 minecraft:textures/atlas/decorated_pot.png-atlas
[2024-06-20 21:45:03.273] [info]  [21:45:03] [Render thread/INFO]: Created: 256x256x4 minecraft:textures/atlas/chest.png-atlas
[2024-06-20 21:45:03.273] [info]  [21:45:03] [Render thread/INFO]: Created: 512x256x4 minecraft:textures/atlas/shulker_boxes.png-atlas
[2024-06-20 21:45:03.274] [info]  [21:45:03] [Render thread/INFO]: Created: 512x256x4 minecraft:textures/atlas/beds.png-atlas
[2024-06-20 21:45:03.765] [info]  [21:45:03] [Render thread/WARN]: Shader rendertype_entity_translucent_emissive could not find sampler named Sampler2 in the specified shader program.
[2024-06-20 21:45:04.047] [info]  [21:45:04] [Render thread/INFO]: Created: 256x256x0 minecraft:textures/atlas/particles.png-atlas
[2024-06-20 21:45:04.049] [info]  [21:45:04] [Render thread/INFO]: Created: 256x256x0 minecraft:textures/atlas/paintings.png-atlas
[2024-06-20 21:45:04.049] [info]  [21:45:04] [Render thread/INFO]: Created: 128x128x0 minecraft:textures/atlas/mob_effects.png-atlas
[2024-06-20 21:45:04.149] [info]  [21:45:04] [Render thread/INFO]: Found partially saved replay, offering recovery: C:\Users\Asus\AppData\Roaming\.minecraft\replay_recordings\2024_06_20_18_24_53.mcpr
[2024-06-20 21:45:05.387] [info]  [21:45:05] [Render thread/INFO]: Recovery rejected, marking for deletion: C:\Users\Asus\AppData\Roaming\.minecraft\replay_recordings\2024_06_20_18_24_53.mcpr
[2024-06-20 21:45:12.754] [info]  [21:45:12] [Render thread/WARN]: Warning! Mod ichor has a broken icon, loading default icon
[2024-06-20 21:45:12.762] [info]  [21:45:12] [Render thread/WARN]: Warning! Mod mixinextras has a broken icon, loading default icon
[2024-06-20 21:45:22.770] [info]  [21:45:22] [Render thread/INFO]: Connecting to dobii.lol, 25565
[2024-06-20 21:45:25.502] [error] Jun 20, 2024 9:45:25 PM com.replaymod.replaystudio.lib.viaversion.protocols.protocol1_13to1_12_2.blockconnections.ConnectionData init
[2024-06-20 21:45:25.503] [error] INFO: Loading block connection mappings ...
[2024-06-20 21:45:25.759] [error] Jun 20, 2024 9:45:25 PM com.replaymod.replaystudio.lib.viaversion.protocols.protocol1_13to1_12_2.storage.BlockConnectionStorage <clinit>
[2024-06-20 21:45:25.760] [error] INFO: Using FastUtil Long2ObjectOpenHashMap for block connections
[2024-06-20 21:45:26.689] [info]  [21:45:26] [Render thread/INFO]: Reloading pipeline on dimension change: null => NamespacedId{namespace='minecraft', name='overworld'}
[2024-06-20 21:45:26.691] [info]  [21:45:26] [Render thread/INFO]: Creating pipeline for dimension NamespacedId{namespace='minecraft', name='overworld'}
[2024-06-20 21:45:26.876] [info]  [21:45:26] [Render thread/INFO]: Started 10 worker threads
[2024-06-20 21:45:26.980] [info]  [21:45:26] [Render thread/INFO]: [voicechat] Sending secret request to the server
[2024-06-20 21:45:27.051] [info]  [21:45:27] [Render thread/INFO]: Stopping worker threads
[2024-06-20 21:45:27.070] [info]  [21:45:27] [Render thread/INFO]: Started 10 worker threads
[2024-06-20 21:45:27.109] [info]  [21:45:27] [Render thread/INFO]: [System] [CHAT] \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n \n 
[2024-06-20 21:45:27.330] [info]  [21:45:27] [Render thread/INFO]: Stopping worker threads
[2024-06-20 21:45:27.333] [info]  [21:45:27] [Render thread/INFO]: Started 10 worker threads
[2024-06-20 21:45:27.458] [info]  [21:45:27] [Render thread/INFO]: [System] [CHAT] MengHong001 joined the game
[2024-06-20 21:45:27.509] [info]  [21:45:27] [Render thread/INFO]: Loaded 14 advancements
[2024-06-20 21:45:27.510] [info]  [21:45:27] [Render thread/INFO]: [System] [CHAT] Use the command /login <password>.
[2024-06-20 21:45:27.615] [info]  [21:45:27] [Render thread/WARN]: Unknown custom packed identifier: worldedit:cui
[2024-06-20 21:45:32.634] [info]  [21:45:32] [Render thread/INFO]: [System] [CHAT] You have successfully logged.
[2024-06-20 21:45:32.634] [info]  [21:45:32] [Render thread/WARN]: Unknown custom packed identifier: nlogin:addon
[2024-06-20 21:45:35.827] [info]  [21:45:35] [Render thread/INFO]: Reloading pipeline on dimension change: NamespacedId{namespace='minecraft', name='overworld'} => NamespacedId{namespace='minecraft', name='nffa'}
[2024-06-20 21:45:35.829] [info]  [21:45:35] [Render thread/INFO]: Destroying pipeline NamespacedId{namespace='minecraft', name='overworld'}
[2024-06-20 21:45:35.829] [info]  [21:45:35] [Render thread/INFO]: Creating pipeline for dimension NamespacedId{namespace='minecraft', name='nffa'}
[2024-06-20 21:45:35.830] [info]  [21:45:35] [Render thread/INFO]: Stopping worker threads
[2024-06-20 21:45:35.834] [info]  [21:45:35] [Render thread/INFO]: Started 10 worker threads
[2024-06-20 21:45:35.839] [info]  [21:45:35] [Render thread/INFO]: Stopping worker threads
[2024-06-20 21:45:35.843] [info]  [21:45:35] [Render thread/INFO]: Started 10 worker threads
[2024-06-20 21:45:35.846] [info]  [21:45:35] [Render thread/INFO]: Stopping worker threads
[2024-06-20 21:45:35.851] [info]  [21:45:35] [Render thread/INFO]: Started 10 worker threads
[2024-06-20 21:45:35.854] [info]  [21:45:35] [Render thread/INFO]: [voicechat] Disconnecting from previous connection due to server change
[2024-06-20 21:45:35.855] [info]  [21:45:35] [Render thread/INFO]: [voicechat] Clearing audio channels
[2024-06-20 21:45:35.903] [info]  [21:45:35] [Render thread/INFO]: [voicechat] Sending secret request to the server
[2024-06-20 21:45:35.923] [info]  [21:45:35] [Render thread/INFO]: Reloading pipeline on dimension change: NamespacedId{namespace='minecraft', name='nffa'} => NamespacedId{namespace='minecraft', name='nffa'}
[2024-06-20 21:45:35.924] [info]  [21:45:35] [Render thread/INFO]: Destroying pipeline NamespacedId{namespace='minecraft', name='nffa'}
[2024-06-20 21:45:35.924] [info]  [21:45:35] [Render thread/INFO]: Creating pipeline for dimension NamespacedId{namespace='minecraft', name='nffa'}
[2024-06-20 21:45:35.925] [info]  [21:45:35] [Render thread/INFO]: Stopping worker threads
[2024-06-20 21:45:35.927] [info]  [21:45:35] [Render thread/INFO]: Started 10 worker threads
[2024-06-20 21:45:35.928] [info]  [21:45:35] [Render thread/INFO]: Stopping worker threads
[2024-06-20 21:45:35.932] [info]  [21:45:35] [Render thread/INFO]: Started 10 worker threads
[2024-06-20 21:45:35.932] [info]  [21:45:35] [Render thread/INFO]: Stopping worker threads
[2024-06-20 21:45:35.935] [info]  [21:45:35] [Render thread/INFO]: Started 10 worker threads
[2024-06-20 21:45:36.217] [info]  [21:45:36] [Render thread/INFO]: Stopping worker threads
[2024-06-20 21:45:36.219] [info]  [21:45:36] [Render thread/INFO]: Started 10 worker threads
[2024-06-20 21:45:36.286] [info]  [21:45:36] [Render thread/INFO]: [System] [CHAT] MengHong001 joined the game
[2024-06-20 21:45:36.290] [info]  [21:45:36] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/592221, l='ClientLevel', x=63.92, y=37.00, z=44.10] does not have attribute null
[2024-06-20 21:45:36.291] [info]  [21:45:36] [Render thread/INFO]: Loaded 68 advancements
[2024-06-20 21:45:36.298] [info]  [21:45:36] [Render thread/WARN]: Unknown custom packed identifier: worldedit:cui
[2024-06-20 21:45:36.781] [info]  [21:45:36] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/592221, l='ClientLevel', x=64.50, y=37.00, z=43.93] does not have attribute null
[2024-06-20 21:45:36.786] [info]  [21:45:36] [Render thread/INFO]: Reloading pipeline on dimension change: NamespacedId{namespace='minecraft', name='nffa'} => NamespacedId{namespace='minecraft', name='overworld'}
[2024-06-20 21:45:36.787] [info]  [21:45:36] [Render thread/INFO]: Destroying pipeline NamespacedId{namespace='minecraft', name='nffa'}
[2024-06-20 21:45:36.787] [info]  [21:45:36] [Render thread/INFO]: Creating pipeline for dimension NamespacedId{namespace='minecraft', name='overworld'}
[2024-06-20 21:45:36.788] [info]  [21:45:36] [Render thread/INFO]: Stopping worker threads
[2024-06-20 21:45:36.790] [info]  [21:45:36] [Render thread/INFO]: Started 10 worker threads
[2024-06-20 21:45:36.791] [info]  [21:45:36] [Render thread/INFO]: Stopping worker threads
[2024-06-20 21:45:36.794] [info]  [21:45:36] [Render thread/INFO]: Started 10 worker threads
[2024-06-20 21:45:36.795] [info]  [21:45:36] [Render thread/INFO]: Stopping worker threads
[2024-06-20 21:45:36.797] [info]  [21:45:36] [Render thread/INFO]: Started 10 worker threads
[2024-06-20 21:45:36.800] [info]  [21:45:36] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/592221, l='ClientLevel', x=30.52, y=114.00, z=48.36] does not have attribute null
[2024-06-20 21:45:36.800] [info]  [21:45:36] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/592221, l='ClientLevel', x=30.52, y=114.00, z=48.36] does not have attribute null
[2024-06-20 21:45:36.876] [info]  [21:45:36] [Render thread/WARN]: Entity RemotePlayer['Som_Tola13'/592156, l='ClientLevel', x=30.52, y=114.00, z=48.36] does not have attribute null
[2024-06-20 21:45:41.069] [info]  [21:45:41] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/592221, l='ClientLevel', x=31.22, y=108.17, z=70.12] does not have attribute null
[2024-06-20 21:45:42.947] [info]  [21:45:42] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/592221, l='ClientLevel', x=30.85, y=107.00, z=81.35] does not have attribute null
[2024-06-20 21:45:42.952] [info]  [21:45:42] [Render thread/INFO]: Reloading pipeline on dimension change: NamespacedId{namespace='minecraft', name='overworld'} => NamespacedId{namespace='minecraft', name='nffa'}
[2024-06-20 21:45:42.952] [info]  [21:45:42] [Render thread/INFO]: Destroying pipeline NamespacedId{namespace='minecraft', name='overworld'}
[2024-06-20 21:45:42.953] [info]  [21:45:42] [Render thread/INFO]: Creating pipeline for dimension NamespacedId{namespace='minecraft', name='nffa'}
[2024-06-20 21:45:42.953] [info]  [21:45:42] [Render thread/INFO]: Stopping worker threads
[2024-06-20 21:45:42.956] [info]  [21:45:42] [Render thread/INFO]: Started 10 worker threads
[2024-06-20 21:45:42.957] [info]  [21:45:42] [Render thread/INFO]: Stopping worker threads
[2024-06-20 21:45:42.959] [info]  [21:45:42] [Render thread/INFO]: Started 10 worker threads
[2024-06-20 21:45:42.960] [info]  [21:45:42] [Render thread/INFO]: Stopping worker threads
[2024-06-20 21:45:42.962] [info]  [21:45:42] [Render thread/INFO]: Started 10 worker threads
[2024-06-20 21:45:42.964] [info]  [21:45:42] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/592221, l='ClientLevel', x=0.52, y=37.00, z=-0.58] does not have attribute null
[2024-06-20 21:45:42.965] [info]  [21:45:42] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/592221, l='ClientLevel', x=0.52, y=37.00, z=-0.58] does not have attribute null
[2024-06-20 21:45:42.965] [info]  [21:45:42] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/592221, l='ClientLevel', x=0.52, y=37.00, z=-0.58] does not have attribute null
[2024-06-20 21:45:42.966] [info]  [21:45:42] [Render thread/INFO]: [System] [CHAT] Healed by CONSOLE.
[2024-06-20 21:45:42.966] [info]  [21:45:42] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/592221, l='ClientLevel', x=0.52, y=37.00, z=-0.58] does not have attribute null
[2024-06-20 21:45:43.065] [info]  [21:45:43] [Render thread/WARN]: Entity RemotePlayer['ANK_Boyza168'/591370, l='ClientLevel', x=-11.59, y=37.00, z=-19.63] does not have attribute null
[2024-06-20 21:45:43.065] [info]  [21:45:43] [Render thread/WARN]: Entity RemotePlayer['HongShadow_'/581286, l='ClientLevel', x=-7.90, y=37.00, z=-15.58] does not have attribute null
[2024-06-20 21:45:43.073] [info]  [21:45:43] [Render thread/WARN]: Entity RemotePlayer['MJ1111111'/589575, l='ClientLevel', x=-5.69, y=37.00, z=-9.76] does not have attribute null
[2024-06-20 21:45:43.115] [info]  [21:45:43] [Render thread/WARN]: Entity RemotePlayer['gf0'/581415, l='ClientLevel', x=-15.13, y=37.00, z=14.30] does not have attribute null
[2024-06-20 21:45:43.115] [info]  [21:45:43] [Render thread/WARN]: Entity RemotePlayer['Itzmehourr_'/591742, l='ClientLevel', x=-22.58, y=37.00, z=-3.20] does not have attribute null
[2024-06-20 21:45:43.274] [info]  [21:45:43] [Render thread/WARN]: Entity RemotePlayer['fyylaZsli_'/575192, l='ClientLevel', x=-18.64, y=38.00, z=7.12] does not have attribute null
[2024-06-20 21:45:43.751] [info]  [21:45:43] [Render thread/WARN]: Entity RemotePlayer['Som_Tola13'/592156, l='ClientLevel', x=0.52, y=37.00, z=-0.58] does not have attribute null
[2024-06-20 21:45:43.961] [info]  [21:45:43] [Render thread/WARN]: Entity RemotePlayer['ANK_Boyza168'/591370, l='ClientLevel', x=-11.61, y=37.00, z=-19.54] does not have attribute null
[2024-06-20 21:45:48.356] [info]  [21:45:48] [Render thread/WARN]: Entity RemotePlayer['HongShadow_'/581286, l='ClientLevel', x=-8.67, y=37.00, z=-5.94] does not have attribute null
[2024-06-20 21:45:49.592] [info]  [21:45:49] [Render thread/WARN]: Missing metadata in pack file/Cleanestpvppack.zip
[2024-06-20 21:45:49.592] [info]  [21:45:49] [Render thread/WARN]: Missing metadata in pack file/Cold.zip
[2024-06-20 21:45:49.593] [info]  [21:45:49] [Render thread/WARN]: Missing metadata in pack file/§bSharpness 25k.zip
[2024-06-20 21:45:49.593] [info]  [21:45:49] [Render thread/WARN]: Missing metadata in pack file/§c§ GlitchCPVP pack.zip
[2024-06-20 21:45:49.632] [info]  [21:45:49] [Render thread/INFO]: [LC MemoryFix] Scaling resource pack icon from 200 to 64
[2024-06-20 21:45:49.635] [info]  [21:45:49] [Render thread/INFO]: [LC MemoryFix] Scaling resource pack icon from 512 to 64
[2024-06-20 21:45:49.638] [info]  [21:45:49] [Render thread/INFO]: [LC MemoryFix] Scaling resource pack icon from 256 to 64
[2024-06-20 21:45:49.642] [info]  [21:45:49] [Render thread/INFO]: [LC MemoryFix] Scaling resource pack icon from 225 to 64
[2024-06-20 21:45:49.645] [info]  [21:45:49] [Render thread/INFO]: [LC MemoryFix] Scaling resource pack icon from 256 to 64
[2024-06-20 21:45:49.650] [info]  [21:45:49] [Render thread/INFO]: [LC MemoryFix] Scaling resource pack icon from 512 to 64
[2024-06-20 21:45:49.657] [info]  [21:45:49] [Render thread/INFO]: [LC MemoryFix] Scaling resource pack icon from 1600 to 64
[2024-06-20 21:45:49.674] [info]  [21:45:49] [Render thread/INFO]: [LC MemoryFix] Scaling resource pack icon from 128 to 64
[2024-06-20 21:45:49.677] [info]  [21:45:49] [Render thread/INFO]: [LC MemoryFix] Scaling resource pack icon from 128 to 64
[2024-06-20 21:45:50.952] [info]  [21:45:50] [Render thread/INFO]: [LC MemoryFix] Scaling resource pack icon from 128 to 64
[2024-06-20 21:45:51.020] [info]  [21:45:51] [Render thread/INFO]: [LC MemoryFix] Scaling resource pack icon from 128 to 64
[2024-06-20 21:45:52.509] [info]  [21:45:52] [Render thread/WARN]: Entity RemotePlayer['MJ1111111'/589575, l='ClientLevel', x=-5.00, y=37.00, z=-14.72] does not have attribute null
[2024-06-20 21:45:52.811] [info]  [21:45:52] [Render thread/WARN]: Entity RemotePlayer['MJ1111111'/589575, l='ClientLevel', x=-4.48, y=37.00, z=-14.70] does not have attribute null
[2024-06-20 21:45:53.341] [info]  [21:45:53] [Render thread/INFO]: [System] [CHAT] MJ1111111 was slain by ANK_Boyza168
[2024-06-20 21:45:53.433] [info]  [21:45:53] [Render thread/WARN]: Entity RemotePlayer['MJ1111111'/589575, l='ClientLevel', x=0.52, y=37.00, z=-0.58] does not have attribute null
[2024-06-20 21:45:53.709] [info]  [21:45:53] [Render thread/WARN]: Entity RemotePlayer['HongShadow_'/581286, l='ClientLevel', x=-6.61, y=37.80, z=-2.32] does not have attribute null
[2024-06-20 21:45:54.080] [info]  [21:45:54] [Render thread/WARN]: Entity RemotePlayer['Som_Tola13'/592156, l='ClientLevel', x=1.34, y=37.00, z=-1.41] does not have attribute null
[2024-06-20 21:45:56.076] [info]  [21:45:56] [Render thread/WARN]: Missing metadata in pack file/Cleanestpvppack.zip
[2024-06-20 21:45:56.077] [info]  [21:45:56] [Render thread/WARN]: Missing metadata in pack file/Cold.zip
[2024-06-20 21:45:56.077] [info]  [21:45:56] [Render thread/WARN]: Missing metadata in pack file/§bSharpness 25k.zip
[2024-06-20 21:45:56.077] [info]  [21:45:56] [Render thread/WARN]: Missing metadata in pack file/§c§ GlitchCPVP pack.zip
[2024-06-20 21:45:56.081] [info]  [21:45:56] [Render thread/INFO]: Reloading ResourceManager: lunar, vanilla, fabric (fabric-renderer-api-v1, fabric-keybindings-v0, fabric-transfer-api-v1, fabric-mining-level-api-v1, fabric-containers-v0, lithium, fabric-dimensions-v1, fabric-object-builder-api-v1, fabric-game-rule-api-v1, fabric-api-base, fabric-resource-conditions-api-v1, fabric-sound-api-v1, fabric-model-loading-api-v1, fabric-rendering-data-attachment-v1, iris, fabric-data-attachment-api-v1, fabric-rendering-fluids-v1, fabric-blockrenderlayer-v1, fabric-lifecycle-events-v1, sodium, fabric-renderer-registries-v1, fabric-loot-tables-v1, fabricskyboxes, citresewn-defaults, fabric-particles-v1, fabric-data-generation-api-v1, fabric-networking-v0, fabric-api-lookup-api-v1, nvidium, fabric-screen-handler-api-v1, noxesium, voicechat, fabric-command-api-v2, modmenu, fabric-block-api-v1, fabric-command-api-v1, sodium-extra, caffeineconfig, fabric-screen-api-v1, fabric-renderer-indigo, reeses-sodium-options, fabric-api, fabric-crash-report-info-v1, fabric-events-interaction-v0, fabric-item-api-v1, fabric-convention-tags-v1, fabric-item-group-api-v1, fabric-recipe-api-v1, citresewn, fabric-entity-events-v1, fabric-rendering-v0, fabric-key-binding-api-v1, fabric-rendering-v1, replaymod, fabric-resource-loader-v0, fabric-content-registries-v0, moreculling, conditional-mixin, fabric-block-view-api-v2, indium, fabric-biome-api-v1, fabric-client-tags-api-v1, fabric-loot-api-v2, fabric-commands-v0, fabric-message-api-v1, fabric-registry-sync-v0, fabric-transitive-access-wideners-v1, cloth-config, fabric-networking-api-v1, fabric-events-lifecycle-v0, krypton, fabric-models-v0), file/3-_DonutCrystal.zip, replaymod_lang
[2024-06-20 21:45:56.087] [info]  [21:45:56] [Worker-Main-3/INFO]: Found unifont_all_no_pua-15.0.06.hex, loading
[2024-06-20 21:45:57.229] [info]  [21:45:57] [Render thread/WARN]: Missing sound for event: minecraft:item.goat_horn.play
[2024-06-20 21:45:57.230] [info]  [21:45:57] [Render thread/WARN]: Missing sound for event: minecraft:entity.goat.screaming.horn_break
[2024-06-20 21:45:57.261] [info]  [21:45:57] [Render thread/INFO]: OpenAL initialized on device OpenAL Soft on Speakers (Realtek(R) Audio)
[2024-06-20 21:45:57.261] [info]  [21:45:57] [Render thread/INFO]: Sound engine started
[2024-06-20 21:45:57.326] [info]  [21:45:57] [Render thread/INFO]: Created: 1024x512x4 minecraft:textures/atlas/blocks.png-atlas
[2024-06-20 21:45:57.330] [info]  [21:45:57] [Render thread/INFO]: Created: 256x256x4 minecraft:textures/atlas/signs.png-atlas
[2024-06-20 21:45:57.331] [info]  [21:45:57] [Render thread/INFO]: Created: 512x512x4 minecraft:textures/atlas/shield_patterns.png-atlas
[2024-06-20 21:45:57.331] [info]  [21:45:57] [Render thread/INFO]: Created: 512x512x4 minecraft:textures/atlas/banner_patterns.png-atlas
[2024-06-20 21:45:57.333] [info]  [21:45:57] [Render thread/INFO]: Created: 1024x1024x4 minecraft:textures/atlas/armor_trims.png-atlas
[2024-06-20 21:45:57.340] [info]  [21:45:57] [Render thread/INFO]: Created: 128x64x4 minecraft:textures/atlas/decorated_pot.png-atlas
