[2024-06-16 00:10:12.919] [error] NOTE: Picked up JDK_JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-16 00:10:12.972] [error] Picked up JAVA_TOOL_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-16 00:10:12.972] [error] Picked up _JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-16 00:10:13.335] [info]  [00:10:13] [
[2024-06-16 00:19:18.302] [info]  [00:19:18] [Render thread/INFO]: [LC] Loading CRCIRCHCIOCCIHRCHCHOHICRI...
[2024-06-16 00:19:18.302] [info]  [00:19:18] [Render thread/INFO]: [LC] Loading IOCOHCCRCOHRICRRHOOICHIHO...
[2024-06-16 00:19:18.303] [info]  [00:19:18] [Render thread/INFO]: Environment: Environment[sessionHost=https://sessionserver.mojang.com, servicesHost=https://api.minecraftservices.com, name=PROD]
[2024-06-16 00:19:18.374] [info]  [00:19:18] [Render thread/INFO]: [LC] Finished making managers.
[2024-06-16 00:19:18.375] [info]  [00:19:18] [Render thread/INFO]: [LC] Setting up listeners...
[2024-06-16 00:19:18.397] [info]  [00:19:18] [Render thread/INFO]: [LC] Setting up fixes...
[2024-06-16 00:19:18.423] [info]  [00:19:18] [WebSocketConnectReadThread-130/INFO]: [LC IPC] Connection established
[2024-06-16 00:19:19.336] [info]  [00:19:19] [Render thread/ERROR]: [LC ThirdParty] Couldn't load third party mods
[2024-06-16 00:19:19.337] [info]  [00:19:19] [Render thread/INFO]: [LC Lang] Language set as ENGLISH (en_US).
[2024-06-16 00:19:19.337] [info]  [00:19:19] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-06-16 00:19:19.339] [info]  [00:19:19] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-06-16 00:19:19.354] [info]  [00:19:19] [Render thread/INFO]: [LC Ichor] Disabling ReplayMod because there is no valid link.
[2024-06-16 00:19:19.355] [info]  [00:19:19] [Render thread/INFO]: [LC Ichor] Disabling NEU because there is no valid link.
[2024-06-16 00:19:19.356] [info]  [00:19:19] [Render thread/INFO]: [LC Ichor] Disabling SBA because there is no valid link.
[2024-06-16 00:19:19.356] [info]  [00:19:19] [Render thread/INFO]: [LC] Lunar.start
[2024-06-16 00:19:19.356] [info]  [00:19:19] [Render thread/INFO]: [LC Accounts] Attempting to load account [04f44ced712a4c3a9fdd0c02a755b9db]
[2024-06-16 00:19:19.363] [info]  [00:19:19] [Render thread/INFO]: [LC Accounts] Loaded content for [MengHong001] Token IAT
[2024-06-16 00:19:19.363] [info]  [00:19:19] [Render thread/INFO]: [LC Accounts] Setting currentAccount to what was on disk: MengHong001
[2024-06-16 00:19:19.364] [info]  [00:19:19] [Render thread/INFO]: [LC Accounts] Setting account 'MengHong001' as the current session.
[2024-06-16 00:19:19.364] [info]  [00:19:19] [Render thread/INFO]: [LC] Setting user: MengHong001
[2024-06-16 00:19:19.367] [info]  [00:19:19] [Thread-13/INFO]: [LC Assets] Establishing connection
[2024-06-16 00:19:19.368] [info]  [00:19:19] [Thread-13/INFO]: [LC Assets] Connecting to Authenticator to obtain JWT, no previous connection.
[2024-06-16 00:19:19.396] [info]  [00:19:19] [Thread-13/INFO]: [LC Authentication] Instantiate
[2024-06-16 00:19:19.550] [info]  [00:19:19] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Blog Posts] Removed cached blog post image: 7557bfb3a68fea80b95ae94cc5659c9f
[2024-06-16 00:19:19.551] [info]  [00:19:19] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Blog Posts] Removed cached blog post image: 7f5fe5d60ccb4f3f0d8df88e9c6bf6fb
[2024-06-16 00:19:19.552] [info]  [00:19:19] [ForkJoinPool.commonPool-worker-1/INFO]: [LC Blog Posts] Removed cached blog post image: d94fbacc2ccc18d8205ff0b6f2088426
[2024-06-16 00:19:19.717] [info]  [00:19:19] [WebSocketConnectReadThread-136/INFO]: Environment: Environment[sessionHost=https://sessionserver.mojang.com, servicesHost=https://api.minecraftservices.com, name=PROD]
[2024-06-16 00:19:19.902] [info]  [00:19:19] [Render thread/INFO]: [LC Accounts] Removed all accounts [0 count]
[2024-06-16 00:19:19.910] [info]  [00:19:19] [Render thread/INFO]: [LC Accounts] Starting Refreshing MengHong001 with 85699091ms till expired (Valid: true).
[2024-06-16 00:19:19.910] [info]  [00:19:19] [Render thread/INFO]: [LC Accounts] Refreshing MengHong001 (Valid: true).
[2024-06-16 00:19:20.778] [info]  [00:19:20] [WebSocketConnectReadThread-136/INFO]: [LC Assets] Instantiate
[2024-06-16 00:19:20.809] [info]  [00:19:20] [WebSocketConnectReadThread-136/INFO]: [LC Auth] Connection closed (1000, "Issued.")
[2024-06-16 00:19:20.845] [info]  [00:19:20] [Render thread/INFO]: [LC Lang] Language set as ENGLISH (en_US).
[2024-06-16 00:19:20.846] [info]  [00:19:20] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-06-16 00:19:20.849] [info]  [00:19:20] [Render thread/INFO]: [LC Lang] Language file found: lang/lunar/en_US.
[2024-06-16 00:19:21.724] [info]  [00:19:21] [Render thread/INFO]: [LC Cosmetics] Ignored cosmetic sync() due to response not received yet
[2024-06-16 00:19:21.725] [info]  [00:19:21] [Render thread/INFO]: [LC Cosmetics] Ignored cosmetic sync() due to response not received yet
[2024-06-16 00:19:21.725] [info]  [00:19:21] [Render thread/INFO]: [LC Cosmetics] Ignored cosmetic sync() due to response not received yet
[2024-06-16 00:19:21.725] [info]  [00:19:21] [Render thread/INFO]: [LC Cosmetics] Ignored cosmetic sync() due to response not received yet
[2024-06-16 00:19:21.726] [info]  [00:19:21] [Render thread/INFO]: [LC Cosmetics] Ignored cosmetic sync() due to response not received yet
[2024-06-16 00:19:21.726] [info]  [00:19:21] [Render thread/INFO]: [LC] Debugging has been disabled for ALL type(s).
[2024-06-16 00:19:21.795] [info]  [00:19:21] [Render thread/ERROR]: [LC Cosmetics] Could not load the model at lunar:cosmetics/models/bodywear/katanasheathed/katanasheathed.obj for cosmetic katanasheathed since it does not exist
[2024-06-16 00:19:22.076] [info]  [00:19:22] [WebSocketConnectReadThread-149/INFO]: [LC Assets] Connection established as MengHong001
[2024-06-16 00:19:23.045] [info]  [00:19:23] [Render thread/WARN]: [LC] Couldn't find geckolib cosmetic file: lunar:cosmetics/models/gek/wings/bat_wings/bat_wings.gek.json
[2024-06-16 00:19:23.129] [info]  [00:19:23] [Render thread/WARN]: [LC] Couldn't find geckolib cosmetic file: lunar:cosmetics/models/gek/pets/general/lundam/textures/teal.gek.json
[2024-06-16 00:19:23.130] [info]  [00:19:23] [Render thread/WARN]: [LC] Couldn't find geckolib cosmetic file: lunar:cosmetics/models/gek/pets/general/lundam/textures/orange.gek.json
[2024-06-16 00:19:23.181] [info]  [00:19:23] [Render thread/INFO]: [LC] Loaded geckolib cosmetics.
[2024-06-16 00:19:23.181] [info]  [00:19:23] [Render thread/INFO]: [LC] Loading cosmetic compatibility json
[2024-06-16 00:19:23.245] [info]  [00:19:23] [Render thread/INFO]: [LC] Compiled cosmetic compatability presets
[2024-06-16 00:19:23.259] [info]  [00:19:23] [Render thread/INFO]: [LC] Launching
[2024-06-16 00:19:23.262] [info]  [00:19:23] [Render thread/INFO]: [LC] Finished Lunar initialization.
[2024-06-16 00:19:23.263] [info]  [00:19:23] [Render thread/INFO]: [LC] LUNARCLIENT_STATUS_STARTED
[2024-06-16 00:19:23.636] [info]  [00:19:23] [Render thread/WARN]: Missing sound for event: minecraft:item.goat_horn.play
[2024-06-16 00:19:23.637] [info]  [00:19:23] [Render thread/WARN]: Missing sound for event: minecraft:entity.goat.screaming.horn_break
[2024-06-16 00:19:23.661] [info]  [00:19:23] [ForkJoinPool.commonPool-worker-2/INFO]: [LC Accounts] Finished refreshing MengHong001 (Valid: true).
[2024-06-16 00:19:23.662] [info]  [00:19:23] [ForkJoinPool.commonPool-worker-2/INFO]: [LC Accounts] Finished refreshing the current account. 0 accounts left.
[2024-06-16 00:19:23.662] [info]  [00:19:23] [ForkJoinPool.commonPool-worker-2/INFO]: [LC Accounts] Logging into account MengHong001 
[2024-06-16 00:19:23.663] [info]  [00:19:23] [ForkJoinPool.commonPool-worker-2/INFO]: [LC Accounts] Setting account 'MengHong001' as the current session.
[2024-06-16 00:19:23.663] [info]  [00:19:23] [ForkJoinPool.commonPool-worker-2/INFO]: [LC] Setting user: MengHong001
[2024-06-16 00:19:24.024] [info]  [00:19:24] [Render thread/INFO]: OpenAL initialized on device OpenAL Soft on Speakers (Realtek(R) Audio)
[2024-06-16 00:19:24.025] [info]  [00:19:24] [Render thread/INFO]: Sound engine started
[2024-06-16 00:19:24.352] [info]  [00:19:24] [Render thread/INFO]: Created: 1024x512x4 minecraft:textures/atlas/blocks.png-atlas
[2024-06-16 00:19:24.365] [info]  [00:19:24] [Render thread/INFO]: Created: 256x256x4 minecraft:textures/atlas/signs.png-atlas
[2024-06-16 00:19:24.365] [info]  [00:19:24] [Render thread/INFO]: Created: 512x512x4 minecraft:textures/atlas/banner_patterns.png-atlas
[2024-06-16 00:19:24.366] [info]  [00:19:24] [Render thread/INFO]: Created: 512x512x4 minecraft:textures/atlas/shield_patterns.png-atlas
[2024-06-16 00:19:24.369] [info]  [00:19:24] [Render thread/INFO]: Created: 1024x1024x4 minecraft:textures/atlas/armor_trims.png-atlas
[2024-06-16 00:19:24.383] [info]  [00:19:24] [Render thread/INFO]: Created: 256x256x4 minecraft:textures/atlas/chest.png-atlas
[2024-06-16 00:19:24.384] [info]  [00:19:24] [Render thread/INFO]: Created: 128x64x4 minecraft:textures/atlas/decorated_pot.png-atlas
[2024-06-16 00:19:24.385] [info]  [00:19:24] [Render thread/INFO]: Created: 512x256x4 minecraft:textures/atlas/beds.png-atlas
[2024-06-16 00:19:24.386] [info]  [00:19:24] [Render thread/INFO]: Created: 512x256x4 minecraft:textures/atlas/shulker_boxes.png-atlas
[2024-06-16 00:19:24.570] [info]  [00:19:24] [Render thread/INFO]: Created: 256x256x0 minecraft:textures/atlas/particles.png-atlas
[2024-06-16 00:19:24.572] [info]  [00:19:24] [Render thread/INFO]: Created: 512x256x0 minecraft:textures/atlas/paintings.png-atlas
[2024-06-16 00:19:24.573] [info]  [00:19:24] [Render thread/INFO]: Created: 256x128x0 minecraft:textures/atlas/mob_effects.png-atlas
[2024-06-16 00:19:24.573] [info]  [00:19:24] [Render thread/INFO]: Created: 64x64x0 minecraft:textures/atlas/map_decorations.png-atlas
[2024-06-16 00:19:24.573] [info]  [00:19:24] [Render thread/INFO]: Created: 1024x512x0 minecraft:textures/atlas/gui.png-atlas
[2024-06-16 00:19:24.644] [info]  [00:19:24] [Render thread/WARN]: Shader rendertype_entity_translucent_emissive could not find sampler named Sampler2 in the specified shader program.
[2024-06-16 00:20:01.112] [info]  [00:20:01] [Render thread/INFO]: Connecting to makongmc.lol, 25565
[2024-06-16 00:20:06.798] [info]  [00:20:06] [Render thread/INFO]: Found new data pack lunar, loading it automatically
[2024-06-16 00:20:07.469] [info]  [00:20:07] [Render thread/INFO]: Loaded 1290 recipes
[2024-06-16 00:20:07.596] [info]  [00:20:07] [Render thread/INFO]: Loaded 1399 advancements
[2024-06-16 00:20:23.646] [info]  [00:20:23] [Render thread/INFO]: Applied 0 biome modifications to 0 of 64 new biomes in 802.1 μs
[2024-06-16 00:20:23.649] [info]  [00:20:23] [Server thread/INFO]: Starting integrated minecraft server version 1.21
[2024-06-16 00:20:23.650] [info]  [00:20:23] [Server thread/INFO]: Generating keypair
[2024-06-16 00:20:25.896] [info]  [00:20:25] [Server thread/INFO]: Preparing start region for dimension minecraft:overworld
[2024-06-16 00:20:25.917] [info]  [00:20:25] [Render thread/INFO]: Preparing spawn area: 2%
[2024-06-16 00:20:26.414] [info]  [00:20:26] [Render thread/INFO]: Preparing spawn area: 2%
[2024-06-16 00:20:26.903] [info]  [00:20:26] [Render thread/INFO]: Preparing spawn area: 18%
[2024-06-16 00:20:27.402] [info]  [00:20:27] [Render thread/INFO]: Preparing spawn area: 51%
[2024-06-16 00:20:27.811] [info]  [00:20:27] [Render thread/INFO]: Time elapsed: 1912 ms
[2024-06-16 00:20:27.821] [info]  [00:20:27] [Server thread/INFO]: Changing view distance to 5, from 10
[2024-06-16 00:20:27.821] [info]  [00:20:27] [Server thread/INFO]: Changing simulation distance to 5, from 0
[2024-06-16 00:20:28.283] [info]  [00:20:28] [Server thread/INFO]: MengHong001[local:E:e7dd2c24] logged in with entity id 11 at (9.5, 71.0, -5.5)
[2024-06-16 00:20:28.301] [info]  [00:20:28] [Server thread/WARN]: Received invalid channel identifier "lunarclient:pm"
[2024-06-16 00:20:28.325] [info]  [00:20:28] [Render thread/INFO]: Reloading pipeline on dimension change: null => minecraft:overworld
[2024-06-16 00:20:28.325] [info]  [00:20:28] [Render thread/INFO]: Creating pipeline for dimension minecraft:overworld
[2024-06-16 00:20:28.329] [info]  [00:20:28] [Server thread/INFO]: MengHong001 joined the game
[2024-06-16 00:20:28.489] [info]  [00:20:28] [Render thread/INFO]: Started 10 worker threads
[2024-06-16 00:20:28.573] [info]  [00:20:28] [Render thread/INFO]: Stopping worker threads
[2024-06-16 00:20:28.584] [info]  [00:20:28] [Render thread/INFO]: Started 10 worker threads
[2024-06-16 00:20:28.616] [info]  [00:20:28] [Render thread/INFO]: Loaded 2 advancements
[2024-06-16 00:20:41.053] [info]  [00:20:41] [Render thread/INFO]: Loaded 9 advancements
[2024-06-16 00:20:42.744] [info]  [00:20:42] [Server thread/INFO]: Saving and pausing game...
[2024-06-16 00:20:42.756] [info]  [00:20:42] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:overworld
[2024-06-16 00:20:42.773] [info]  [00:20:42] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_nether
[2024-06-16 00:20:42.776] [info]  [00:20:42] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_end
[2024-06-16 00:20:45.669] [info]  [00:20:45] [Render thread/INFO]: Stopping worker threads
[2024-06-16 00:20:45.673] [info]  [00:20:45] [Render thread/INFO]: Started 10 worker threads
[2024-06-16 00:20:45.677] [info]  [00:20:45] [Render thread/INFO]: [LC] Debugging has been disabled for ALL type(s).
[2024-06-16 00:20:49.072] [info]  [00:20:49] [Render thread/INFO]: Stopping worker threads
[2024-06-16 00:20:49.076] [info]  [00:20:49] [Render thread/INFO]: Started 10 worker threads
[2024-06-16 00:20:49.078] [info]  [00:20:49] [Render thread/INFO]: Stopping worker threads
[2024-06-16 00:20:49.082] [info]  [00:20:49] [Render thread/INFO]: Started 10 worker threads
[2024-06-16 00:20:49.084] [info]  [00:20:49] [Render thread/INFO]: [LC] Debugging has been disabled for ALL type(s).
[2024-06-16 00:20:54.395] [info]  [00:20:54] [Server thread/INFO]: Saving and pausing game...
[2024-06-16 00:20:54.402] [info]  [00:20:54] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:overworld
[2024-06-16 00:20:54.407] [info]  [00:20:54] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_nether
[2024-06-16 00:20:54.408] [info]  [00:20:54] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_end
[2024-06-16 00:22:02.445] [info]  [00:22:02] [Server thread/INFO]: Saving and pausing game...
[2024-06-16 00:22:02.454] [info]  [00:22:02] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:overworld
[2024-06-16 00:22:02.458] [info]  [00:22:02] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_nether
[2024-06-16 00:22:02.459] [info]  [00:22:02] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_end
[2024-06-16 00:22:49.045] [info]  [00:22:49] [Server thread/INFO]: Saving and pausing game...
[2024-06-16 00:22:49.052] [info]  [00:22:49] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:overworld
[2024-06-16 00:22:49.060] [info]  [00:22:49] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_nether
[2024-06-16 00:22:49.062] [info]  [00:22:49] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_end
[2024-06-16 00:22:57.996] [info]  [00:22:57] [Server thread/INFO]: Saving and pausing game...
[2024-06-16 00:22:58.003] [info]  [00:22:58] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:overworld
[2024-06-16 00:22:58.008] [info]  [00:22:58] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_nether
[2024-06-16 00:22:58.011] [info]  [00:22:58] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_end
[2024-06-16 00:23:08.620] [info]  [00:23:08] [Render thread/INFO]: Stopping worker threads
[2024-06-16 00:23:08.644] [info]  [00:23:08] [Render thread/INFO]: Started 10 worker threads
[2024-06-16 00:23:08.647] [info]  [00:23:08] [Render thread/INFO]: Flushed changes to Minecraft configuration
[2024-06-16 00:23:10.653] [info]  [00:23:10] [Server thread/INFO]: Changing view distance to 9, from 5
[2024-06-16 00:23:10.663] [info]  [00:23:10] [Render thread/INFO]: Stopping worker threads
[2024-06-16 00:23:10.672] [info]  [00:23:10] [Render thread/INFO]: Started 10 worker threads
[2024-06-16 00:23:31.844] [info]  [00:23:31] [Server thread/INFO]: Saving and pausing game...
[2024-06-16 00:23:31.853] [info]  [00:23:31] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:overworld
[2024-06-16 00:23:31.865] [info]  [00:23:31] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_nether
[2024-06-16 00:23:31.868] [info]  [00:23:31] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_end
[2024-06-16 00:23:37.245] [info]  [00:23:37] [Server thread/INFO]: Saving and pausing game...
[2024-06-16 00:23:37.252] [info]  [00:23:37] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:overworld
[2024-06-16 00:23:37.257] [info]  [00:23:37] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_nether
[2024-06-16 00:23:37.258] [info]  [00:23:37] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_end
[2024-06-16 00:24:35.904] [info]  [00:24:35] [Render thread/INFO]: Loaded 12 advancements
[2024-06-16 00:24:51.244] [info]  [00:24:51] [Server thread/INFO]: Saving and pausing game...
[2024-06-16 00:24:51.252] [info]  [00:24:51] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:overworld
[2024-06-16 00:24:51.261] [info]  [00:24:51] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_nether
[2024-06-16 00:24:51.264] [info]  [00:24:51] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_end
[2024-06-16 00:24:59.609] [info]  [00:24:59] [Render thread/INFO]: Loaded 23 advancements
[2024-06-16 00:25:03.453] [info]  [00:25:03] [Render thread/INFO]: Loaded 26 advancements
[2024-06-16 00:25:16.999] [info]  [00:25:16] [Server thread/INFO]: MengHong001 has made the advancement [Stone Age]
[2024-06-16 00:25:17.033] [info]  [00:25:17] [Render thread/INFO]: [System] [CHAT] MengHong001 has made the advancement [Stone Age]
[2024-06-16 00:25:17.057] [info]  [00:25:17] [Render thread/INFO]: Loaded 41 advancements
[2024-06-16 00:25:56.952] [info]  [00:25:56] [Render thread/INFO]: Loaded 59 advancements
[2024-06-16 00:26:29.421] [info]  [00:26:29] [Server thread/INFO]: MengHong001 has made the advancement [Getting an Upgrade]
[2024-06-16 00:26:29.428] [info]  [00:26:29] [Render thread/INFO]: [System] [CHAT] MengHong001 has made the advancement [Getting an Upgrade]
[2024-06-16 00:26:29.460] [info]  [00:26:29] [Render thread/INFO]: Loaded 63 advancements
[2024-06-16 00:26:47.409] [info]  [00:26:47] [Render thread/INFO]: Loaded 99 advancements
[2024-06-16 00:26:47.906] [info]  [00:26:47] [Render thread/INFO]: Loaded 102 advancements
[2024-06-16 00:26:50.910] [info]  [00:26:50] [Worker-Main-4/ERROR]: Detected setBlock in a far chunk [20, 3], pos: BlockPos{x=334, y=-25, z=54}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / minecraft:large_dripstone]
[2024-06-16 00:26:50.911] [info]  [00:26:50] [Worker-Main-4/ERROR]: Detected setBlock in a far chunk [20, 3], pos: BlockPos{x=333, y=-26, z=56}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / minecraft:large_dripstone]
[2024-06-16 00:26:50.912] [info]  [00:26:50] [Worker-Main-4/ERROR]: Detected setBlock in a far chunk [20, 3], pos: BlockPos{x=334, y=-25, z=56}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / minecraft:large_dripstone]
[2024-06-16 00:26:50.912] [info]  [00:26:50] [Worker-Main-4/ERROR]: Detected setBlock in a far chunk [20, 3], pos: BlockPos{x=335, y=-24, z=53}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / minecraft:large_dripstone]
[2024-06-16 00:26:50.912] [info]  [00:26:50] [Worker-Main-4/ERROR]: Detected setBlock in a far chunk [20, 3], pos: BlockPos{x=335, y=-23, z=53}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / minecraft:large_dripstone]
[2024-06-16 00:26:50.913] [info]  [00:26:50] [Worker-Main-4/ERROR]: Detected setBlock in a far chunk [20, 3], pos: BlockPos{x=335, y=-23, z=54}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / minecraft:large_dripstone]
[2024-06-16 00:26:50.913] [info]  [00:26:50] [Worker-Main-4/ERROR]: Detected setBlock in a far chunk [20, 3], pos: BlockPos{x=335, y=-25, z=55}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / minecraft:large_dripstone]
[2024-06-16 00:26:50.914] [info]  [00:26:50] [Worker-Main-4/ERROR]: Detected setBlock in a far chunk [20, 3], pos: BlockPos{x=335, y=-24, z=55}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / minecraft:large_dripstone]
[2024-06-16 00:26:50.914] [info]  [00:26:50] [Worker-Main-4/ERROR]: Detected setBlock in a far chunk [20, 3], pos: BlockPos{x=335, y=-23, z=55}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / minecraft:large_dripstone]
[2024-06-16 00:26:50.914] [info]  [00:26:50] [Worker-Main-4/ERROR]: Detected setBlock in a far chunk [20, 3], pos: BlockPos{x=334, y=-26, z=56}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / minecraft:large_dripstone]
[2024-06-16 00:26:50.914] [info]  [00:26:50] [Worker-Main-4/ERROR]: Detected setBlock in a far chunk [20, 3], pos: BlockPos{x=335, y=-25, z=56}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / minecraft:large_dripstone]
[2024-06-16 00:26:50.915] [info]  [00:26:50] [Worker-Main-4/ERROR]: Detected setBlock in a far chunk [20, 3], pos: BlockPos{x=335, y=-24, z=56}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / minecraft:large_dripstone]
[2024-06-16 00:26:50.915] [info]  [00:26:50] [Worker-Main-4/ERROR]: Detected setBlock in a far chunk [20, 3], pos: BlockPos{x=335, y=-23, z=56}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / minecraft:large_dripstone]
[2024-06-16 00:26:50.915] [info]  [00:26:50] [Worker-Main-4/ERROR]: Detected setBlock in a far chunk [20, 3], pos: BlockPos{x=335, y=-22, z=56}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / minecraft:large_dripstone]
[2024-06-16 00:26:50.916] [info]  [00:26:50] [Worker-Main-4/ERROR]: Detected setBlock in a far chunk [20, 3], pos: BlockPos{x=335, y=-26, z=55}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / minecraft:large_dripstone]
[2024-06-16 00:26:50.916] [info]  [00:26:50] [Worker-Main-4/ERROR]: Detected setBlock in a far chunk [20, 3], pos: BlockPos{x=335, y=-27, z=56}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / minecraft:large_dripstone]
[2024-06-16 00:26:50.916] [info]  [00:26:50] [Worker-Main-4/ERROR]: Detected setBlock in a far chunk [20, 3], pos: BlockPos{x=335, y=-26, z=56}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / minecraft:large_dripstone]
[2024-06-16 00:26:50.917] [info]  [00:26:50] [Worker-Main-4/ERROR]: Detected setBlock in a far chunk [20, 4], pos: BlockPos{x=335, y=-26, z=64}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / minecraft:large_dripstone]
[2024-06-16 00:27:03.400] [info]  [00:27:03] [Render thread/INFO]: Loaded 105 advancements
[2024-06-16 00:27:09.852] [info]  [00:27:09] [Render thread/INFO]: Loaded 106 advancements
[2024-06-16 00:27:19.304] [info]  [00:27:19] [Render thread/INFO]: Loaded 115 advancements
[2024-06-16 00:27:23.856] [info]  [00:27:23] [Render thread/INFO]: Loaded 115 advancements
[2024-06-16 00:27:40.145] [info]  [00:27:40] [Server thread/INFO]: Saving and pausing game...
[2024-06-16 00:27:40.153] [info]  [00:27:40] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:overworld
[2024-06-16 00:27:40.162] [info]  [00:27:40] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_nether
[2024-06-16 00:27:40.165] [info]  [00:27:40] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_end
[2024-06-16 00:27:40.750] [info]  [00:27:40] [Server thread/INFO]: MengHong001 lost connection: Disconnected
[2024-06-16 00:27:40.751] [info]  [00:27:40] [Server thread/INFO]: MengHong001 left the game
[2024-06-16 00:27:40.759] [info]  [00:27:40] [Server thread/INFO]: Stopping singleplayer server as player logged out
[2024-06-16 00:27:40.796] [info]  [00:27:40] [Server thread/INFO]: Stopping server
[2024-06-16 00:27:40.797] [info]  [00:27:40] [Server thread/INFO]: Saving players
[2024-06-16 00:27:40.797] [info]  [00:27:40] [Server thread/INFO]: Saving worlds
[2024-06-16 00:27:41.076] [info]  [00:27:41] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:overworld
[2024-06-16 00:27:41.504] [info]  [00:27:41] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_nether
[2024-06-16 00:27:41.505] [info]  [00:27:41] [Server thread/INFO]: Saving chunks for level 'ServerLevel[MengHong001]'/minecraft:the_end
[2024-06-16 00:27:41.508] [info]  [00:27:41] [Server thread/INFO]: ThreadedAnvilChunkStorage (MengHong001): All chunks are saved
[2024-06-16 00:27:41.509] [info]  [00:27:41] [Server thread/INFO]: ThreadedAnvilChunkStorage (DIM-1): All chunks are saved
[2024-06-16 00:27:41.509] [info]  [00:27:41] [Server thread/INFO]: ThreadedAnvilChunkStorage (DIM1): All chunks are saved
[2024-06-16 00:27:41.509] [info]  [00:27:41] [Server thread/INFO]: ThreadedAnvilChunkStorage: All dimensions are saved
[2024-06-16 00:27:41.546] [info]  [00:27:41] [Render thread/INFO]: Stopping worker threads
